id_1,Question,id_2,Related_Question,Similarity,Tag_1,Tag_2
4265,how do i use a metered dose inhaler with a spacer?,2003,can facial surgery be done at the same time as a chemical peel?,1.0,inhaler,surgery
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,10647,variations in blood pressure are normal. bp readings should be done by a professional or using a professional bp monitor. however bp usually increases during the day and should be lower at night. 150/100 bp is considered as hypertension and should be trea,1.0,pain,blood pressure
4265,how do i use a metered dose inhaler with a spacer?,2331,how long should you wear compression stockings after hip replacement surgery,1.0,inhaler,surgery
4265,how do i use a metered dose inhaler with a spacer?,2007,it???????¡¥s cheaper but is it safe to have my surgery performed overseas?,1.0,inhaler,surgery
4265,how do i use a metered dose inhaler with a spacer?,5632,what are the complications of anemia?,1.0,inhaler,anemia
4265,how do i use a metered dose inhaler with a spacer?,1829,my 4-month-old has started rolling from back to tummy. is that a worry when she sleeps?,1.0,inhaler,stomach
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,3454,my 22 month will not eat anything and we offer a variety. he has been sick getting over a cold but will not eat,1.0,pain,coldness
4265,how do i use a metered dose inhaler with a spacer?,2423,any woman can look younger if they have money for expensive skin treatments. what can i do if i can't afford them?,1.0,inhaler,skin
4265,how do i use a metered dose inhaler with a spacer?,6372,can allergic reaction occur due to tylenol 3 or amoxicillin?,1.0,inhaler,amoxicillin
4265,how do i use a metered dose inhaler with a spacer?,2431,what is the best moisturizer for older skin?,1.0,inhaler,skin
4265,how do i use a metered dose inhaler with a spacer?,2908,what are the best ways to exfoliate to prevent breakouts? how often is it recommended?,1.0,inhaler,acne
4265,how do i use a metered dose inhaler with a spacer?,2925,what are the symptoms of acne vulgaris?,1.0,inhaler,acne
4265,how do i use a metered dose inhaler with a spacer?,1980,what can i take for fragrance allergies?,1.0,inhaler,allergy
4265,how do i use a metered dose inhaler with a spacer?,2425,"what should i do to get rid of ""brown spots"" or ""age spots""?",1.0,inhaler,skin
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",1.0,urination,anxiety
4265,how do i use a metered dose inhaler with a spacer?,6123,does peanut butter pose any allergy threat?,1.0,inhaler,allergy
4265,how do i use a metered dose inhaler with a spacer?,6120,would zantac make allergy skin test false positive?,1.0,inhaler,allergy
4265,how do i use a metered dose inhaler with a spacer?,6067,i have developed hair dye allergy. please help.,1.0,inhaler,allergy
4265,how do i use a metered dose inhaler with a spacer?,3516,are any of the consequences of smoking reversible?,1.0,inhaler,smoking
4265,how do i use a metered dose inhaler with a spacer?,2306,can you develop an allergy at anytime of your life?,1.0,inhaler,allergy
4265,how do i use a metered dose inhaler with a spacer?,1149,my son 12 yrs old is on cefdinir can he take delsym to help with the coughing?,1.0,inhaler,cough
4265,how do i use a metered dose inhaler with a spacer?,3488,how many cigarettes can safely be smoked a day? . my 18 year old son thinks if he only smokes a few times a week there are will b no negative effects on his health and can't become addicted. true or false?,1.0,inhaler,smoking
4265,how do i use a metered dose inhaler with a spacer?,3508,what is the difference between smoking a pipe a cigar or cigarettes?,1.0,inhaler,smoking
4265,how do i use a metered dose inhaler with a spacer?,3509,are cigar and pipe smoking as risky as smoking cigarettes?,1.0,inhaler,smoking
4265,how do i use a metered dose inhaler with a spacer?,3517,what is an addictive disease and why is smoking considered an addictive disease?,1.0,inhaler,smoking
4265,how do i use a metered dose inhaler with a spacer?,1292,my g/f has a cough for 3 weeks now and she has been on puffers and not getting better what should we do?,1.0,inhaler,cough
4265,how do i use a metered dose inhaler with a spacer?,3522,what are the health consequences of smoking cigarettes?,1.0,inhaler,smoking
4265,how do i use a metered dose inhaler with a spacer?,2313,is my stomache suppose to bloat like im 8 months pg everytime i eat or drink?,1.0,inhaler,stomach
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,1927,why are whole foods good for me?,1.0,pain,food
4265,how do i use a metered dose inhaler with a spacer?,3324,when do boys start to have sensitivty in there privates? son is 3 and shows no sign or reaction if he got hit. he is in underwear. his sister hit him by accident in his private and he had no reaction. his dad has asked him if he hurt his peepee but he jus,1.0,inhaler,reaction
4265,how do i use a metered dose inhaler with a spacer?,3326,can suntanning cause a reaction while taking adipex-p?,1.0,inhaler,reaction
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,4964,how can i tell when i am most fertile?,1.0,urination,fertility
4265,how do i use a metered dose inhaler with a spacer?,2692,"what's the difference between ""situational depression"" and depression that's not situational?",1.0,inhaler,depression
4265,how do i use a metered dose inhaler with a spacer?,1774,at what age is the penis it's permanent size? for those with low testosterone (at 17) can creme spur growth? . i'm just 17 and am well into puberty. i've long had pubic hair my facial hair is existant chest hair is starting to grow (sporadically and slowl,1.0,inhaler,penis
4265,how do i use a metered dose inhaler with a spacer?,3221,what's the difference between the fat-burning mode and the cardio mode on the machines at the gym?,1.0,inhaler,burn
4265,how do i use a metered dose inhaler with a spacer?,2013,are there complications associated with hidden or buried penis?,1.0,inhaler,penis
4265,how do i use a metered dose inhaler with a spacer?,1769,is there a problem with taking aleve for an extended period,1.0,inhaler,period
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4016,what is systemic lupus erythematosus or lupus?,1.0,pain,lupus
4265,how do i use a metered dose inhaler with a spacer?,1187,is wearing cheap sunglasses better than no sunglasses if my child and i will be out in the sun for an extended period?,1.0,inhaler,period
4265,how do i use a metered dose inhaler with a spacer?,1281,can macrids (nitrofurantoin) cause a woman to miss her period?,1.0,inhaler,period
4265,how do i use a metered dose inhaler with a spacer?,1496,when you lose weight only when your on your period and then gain it back what does that mean? any other time u can't,1.0,inhaler,period
4265,how do i use a metered dose inhaler with a spacer?,1516,i'm a 31 yr old woman and have not gotten my period for 2 months what do you think i should do,1.0,inhaler,period
4265,how do i use a metered dose inhaler with a spacer?,6351,my friend is under depression due to work stress. please help.,1.0,inhaler,depression
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4061,what is the treatment for orthostatic hypotension?,1.0,pain,low blood pressure
2916,do they really work to remove blackheads and how do they work?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,acne,wrinkle
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4059,what is postural hypotension (orthostatic hypotension)?,1.0,pain,low blood pressure
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,5091,i use xonepex in my nebulizer for my emphysema. could i use a watered down solution of vicks vapor steam in my nebulizer. what would be the side effects in doing this? it would be a mild solution and not a replacement for my xonepex. i also use a cpap to ,1.0,urination,emphysema
4265,how do i use a metered dose inhaler with a spacer?,2048,how does my menstrual cycle affect my sleep?,1.0,inhaler,period
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,7044,hi if the stones are moving then they will fall soon. the more water you drink the faster will they fall off. stones more than 9 mm are difficult to fall by natural means. may need lithotripsy if they are larger than 9 mm the medicines you have been takin,1.0,pain,kidney stone
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1950,should i worry if i am producing less ejaculate?,1.0,urination,ejaculation
4265,how do i use a metered dose inhaler with a spacer?,2226,what is the timetable for a dental implant?,1.0,inhaler,dental
4265,how do i use a metered dose inhaler with a spacer?,2695,is it possible to have both depression and hyomania at the same time?,1.0,inhaler,depression
4265,how do i use a metered dose inhaler with a spacer?,1728,my 5yr son's penis is very small. seem to be grow in and not out. his doctor tell my not to worry but i'm worried,1.0,inhaler,penis
4265,how do i use a metered dose inhaler with a spacer?,393,is any one kind of dental floss better than the others or is it all a matter of preference?,1.0,inhaler,dental
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1416,"just turned 13. i have chest hair! i am about 6ft. doctors said i'd be 6'4"". am i done growing? . i am an early bloomer",1.0,urination,hair
4265,how do i use a metered dose inhaler with a spacer?,2497,for the last year i have been facing the problem with a black line on the left side of the nose. how can i remove this?,1.0,inhaler,nose
4265,how do i use a metered dose inhaler with a spacer?,1089,do 5 year olds have bone in nose or just cartlidge?,1.0,inhaler,nose
4265,how do i use a metered dose inhaler with a spacer?,1692,my daughter is 12 and is in sever pain. what kinds of questions should i be asking before seeking medical attn.,1.0,inhaler,pain
4265,how do i use a metered dose inhaler with a spacer?,1694,my daughter 16 has female jock-ich then she shaved her pubic area and the bumps are horrible. shes in so much pain shes. using anti-fungle cream and triple antibiotic cream and shes using a heating pad for the pain. please help! . thank you . worried moth,1.0,inhaler,pain
4265,how do i use a metered dose inhaler with a spacer?,1717,does pain in flank area indicate bladder infection. taking ciprofloxacin but pain has been in same area since january.,1.0,inhaler,pain
4265,how do i use a metered dose inhaler with a spacer?,2370,i have a pain in the lower right side of my abdomen.,1.0,inhaler,pain
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1565,how can i get herpes 2 if i have not been with anyone who has it? . i know my partner doesn't have it.,1.0,urination,herpes
4265,how do i use a metered dose inhaler with a spacer?,10637,yes. she needs aggressive counselling from doctor and equal support and cooperation from ur family,1.0,inhaler,depression
4265,how do i use a metered dose inhaler with a spacer?,3781,what conditions does penicillin g sodium treat?,1.0,inhaler,penicillin
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,1694,my daughter 16 has female jock-ich then she shaved her pubic area and the bumps are horrible. shes in so much pain shes. using anti-fungle cream and triple antibiotic cream and shes using a heating pad for the pain. please help! . thank you . worried moth,1.0,pain,pain
4265,how do i use a metered dose inhaler with a spacer?,3777,what conditions does penicillin g pot in dextrose treat?,1.0,inhaler,penicillin
4265,how do i use a metered dose inhaler with a spacer?,3774,what conditions does penicillin g benzathine treat?,1.0,inhaler,penicillin
4265,how do i use a metered dose inhaler with a spacer?,3761,can you use a tanning bed while on penicillin and prednisone?,1.0,inhaler,penicillin
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,2322,i take furosemide 20 mg and escitalopram 20 mg and warfarin 10 mg a day can this cause severe nose bleedings a day,1.0,pain,nose
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,2424,the sides of my nose and top of my nose keep peeling and it is not sun burnt. i don???????¡¥t know why.,1.0,pain,nose
4265,how do i use a metered dose inhaler with a spacer?,6350,how to tackle depression until i meet my psychiatrist?,1.0,inhaler,depression
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,6380,i am a hiv negative man married to a hiv positive woman. we would like to have a child. please advice.,1.0,family,hiv
4265,how do i use a metered dose inhaler with a spacer?,1626,penies size for 23 age old. i'm 23 year old and my hight 5. 6 and wight 71. my penis size 4. 4 inch its normal size for my age? any chance to grown up?,1.0,inhaler,penis
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4133,what is an aura related to migraines?,1.0,pain,migraine
4265,how do i use a metered dose inhaler with a spacer?,451,how should diabetics take care of their dental health?,1.0,inhaler,dental
4265,how do i use a metered dose inhaler with a spacer?,3574,what can i do to treat carbon monoxide poisoning at home?,1.0,inhaler,poisoning
4265,how do i use a metered dose inhaler with a spacer?,3575,what exams and tests help doctors to evaluate or test people for carbon monoxide poisoning?,1.0,inhaler,poisoning
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4402,what is the current research and what is in the future for hepatitis c?,1.0,pain,hepatitis c
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4516,what is the prognosis for hepatitis?,1.0,pain,hepatitis
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4515,what is the prognosis for hepatitis?,1.0,pain,hepatitis
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,2412,are there any risks going under general anastesia while taking adderall reguraly? . im going in to have my gullbladder removed and im worried about going under and having complications due to the use of adderall and its effect on the heart.,1.0,pain,heart
4244,what other assisted reproductive technologies (art) are used to treat infertility?,3978,i have or think i have malaria when should i contact my doctor?,1.0,infertility,malaria
4244,what other assisted reproductive technologies (art) are used to treat infertility?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,1.0,infertility,medicaid
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1517,my ear feels like i'm underwater what should i do? . doctor said didn't have sign of infection and it feels clogged and can't hear that good,1.0,urination,ears
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2086,where should i store my medications so they don't lose potency before their time?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2091,i am embarrassed to tell my doctor that i can't afford prescription medications. is it okay to ask for free samples?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2110,how can i make sure that i am not taking too many medications?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2117,if i tell the pharmacist all the medications i???????¡¥m taking and it is listed in their system who does that get shared with?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2641,how like is it that i develop diabetes in my life?,1.0,urination,diabetes
