id_1,Question,id_2,Related_Question,Similarity,Tag_1,Tag_2
4265,how do i use a metered dose inhaler with a spacer?,2003,can facial surgery be done at the same time as a chemical peel?,1.0,inhaler,surgery
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,10647,variations in blood pressure are normal. bp readings should be done by a professional or using a professional bp monitor. however bp usually increases during the day and should be lower at night. 150/100 bp is considered as hypertension and should be trea,1.0,pain,blood pressure
4265,how do i use a metered dose inhaler with a spacer?,2331,how long should you wear compression stockings after hip replacement surgery,1.0,inhaler,surgery
4265,how do i use a metered dose inhaler with a spacer?,2007,it???????¡¥s cheaper but is it safe to have my surgery performed overseas?,1.0,inhaler,surgery
4265,how do i use a metered dose inhaler with a spacer?,5632,what are the complications of anemia?,1.0,inhaler,anemia
4265,how do i use a metered dose inhaler with a spacer?,1829,my 4-month-old has started rolling from back to tummy. is that a worry when she sleeps?,1.0,inhaler,stomach
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,3454,my 22 month will not eat anything and we offer a variety. he has been sick getting over a cold but will not eat,1.0,pain,coldness
4265,how do i use a metered dose inhaler with a spacer?,2423,any woman can look younger if they have money for expensive skin treatments. what can i do if i can't afford them?,1.0,inhaler,skin
4265,how do i use a metered dose inhaler with a spacer?,6372,can allergic reaction occur due to tylenol 3 or amoxicillin?,1.0,inhaler,amoxicillin
4265,how do i use a metered dose inhaler with a spacer?,2431,what is the best moisturizer for older skin?,1.0,inhaler,skin
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",1.0,urination,anxiety
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,1927,why are whole foods good for me?,1.0,pain,food
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,4964,how can i tell when i am most fertile?,1.0,urination,fertility
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4016,what is systemic lupus erythematosus or lupus?,1.0,pain,lupus
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4061,what is the treatment for orthostatic hypotension?,1.0,pain,low blood pressure
2916,do they really work to remove blackheads and how do they work?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,acne,wrinkle
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4059,what is postural hypotension (orthostatic hypotension)?,1.0,pain,low blood pressure
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,5091,i use xonepex in my nebulizer for my emphysema. could i use a watered down solution of vicks vapor steam in my nebulizer. what would be the side effects in doing this? it would be a mild solution and not a replacement for my xonepex. i also use a cpap to ,1.0,urination,emphysema
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,7044,hi if the stones are moving then they will fall soon. the more water you drink the faster will they fall off. stones more than 9 mm are difficult to fall by natural means. may need lithotripsy if they are larger than 9 mm the medicines you have been takin,1.0,pain,kidney stone
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1950,should i worry if i am producing less ejaculate?,1.0,urination,ejaculation
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1416,"just turned 13. i have chest hair! i am about 6ft. doctors said i'd be 6'4"". am i done growing? . i am an early bloomer",1.0,urination,hair
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1565,how can i get herpes 2 if i have not been with anyone who has it? . i know my partner doesn't have it.,1.0,urination,herpes
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,1694,my daughter 16 has female jock-ich then she shaved her pubic area and the bumps are horrible. shes in so much pain shes. using anti-fungle cream and triple antibiotic cream and shes using a heating pad for the pain. please help! . thank you . worried moth,1.0,pain,pain
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,2322,i take furosemide 20 mg and escitalopram 20 mg and warfarin 10 mg a day can this cause severe nose bleedings a day,1.0,pain,nose
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,2424,the sides of my nose and top of my nose keep peeling and it is not sun burnt. i don???????¡¥t know why.,1.0,pain,nose
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,6380,i am a hiv negative man married to a hiv positive woman. we would like to have a child. please advice.,1.0,family,hiv
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4133,what is an aura related to migraines?,1.0,pain,migraine
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4402,what is the current research and what is in the future for hepatitis c?,1.0,pain,hepatitis c
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4516,what is the prognosis for hepatitis?,1.0,pain,hepatitis
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,4515,what is the prognosis for hepatitis?,1.0,pain,hepatitis
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,2412,are there any risks going under general anastesia while taking adderall reguraly? . im going in to have my gullbladder removed and im worried about going under and having complications due to the use of adderall and its effect on the heart.,1.0,pain,heart
4244,what other assisted reproductive technologies (art) are used to treat infertility?,3978,i have or think i have malaria when should i contact my doctor?,1.0,infertility,malaria
4244,what other assisted reproductive technologies (art) are used to treat infertility?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,1.0,infertility,medicaid
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1517,my ear feels like i'm underwater what should i do? . doctor said didn't have sign of infection and it feels clogged and can't hear that good,1.0,urination,ears
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2086,where should i store my medications so they don't lose potency before their time?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2091,i am embarrassed to tell my doctor that i can't afford prescription medications. is it okay to ask for free samples?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2110,how can i make sure that i am not taking too many medications?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2117,if i tell the pharmacist all the medications i???????¡¥m taking and it is listed in their system who does that get shared with?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2641,how like is it that i develop diabetes in my life?,1.0,urination,diabetes
2444,i have very oily skin. how can i treat it?,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,1.0,skin,dental
2444,i have very oily skin. how can i treat it?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,skin,wrinkle
2444,i have very oily skin. how can i treat it?,2637,what is the name of the barium study of the stomach,1.0,skin,stomach
2444,i have very oily skin. how can i treat it?,444,how long should a parent brush or help brush a child's teeth?,1.0,skin,tooth
2444,i have very oily skin. how can i treat it?,2261,i took vicodin for the first time post operatively for pain and it kept me awake at night. what is this called and why?,1.0,skin,pain
1532,when is a stint used to pass kidney stones,97,are anti-wrinkle products sold over-the-counter effective?,1.0,kidney stone,wrinkle
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,1985,is is ok to use cough suppressant to help you sleep when you have asthma?,1.0,pain,asthma
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,1981,my breathing (asthma) has sharply worsened since an office renovation. what is the recommended treatment?,1.0,pain,asthma
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,5849,what is the treatment for arthritis?,1.0,pain,arthritis
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,2290,does taking famotidine and antibiotics at the same time bad? i take them at the same exact time. i read somewhere to take famotidine 1-2 hrs before or after taking antibiotics i just finished up taking the other antibiotic i was on. anyway im jjst concern,1.0,pain,antibiotic
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,7476,hi iron supplements should solve the problems but it will take up to 6 month you can notice improvement after 2 weeks also i recommend full blood electrolytes test + tsh t4 good luck,1.0,pain,anemia
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,5381,what is anaerobic bacteria related to dentistry?,1.0,pain,bacterium
2916,do they really work to remove blackheads and how do they work?,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,1.0,acne,stroke
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,1.0,family,dental
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,5508,what is the treatment for bacterial vaginosis?,1.0,pain,bacterial vaginosis
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,5507,what is the treatment for bacterial vaginosis?,1.0,pain,bacterial vaginosis
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2676,how do i know if i???????¡¥m giving my child the correct dosage of acetaminophen?,1.0,urination,acetaminophen
1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,1413,5 week old baby hasn't had poopy daiper in almost 3 days should i take her to the docotors?,1.0,pain,baby
2916,do they really work to remove blackheads and how do they work?,2637,what is the name of the barium study of the stomach,1.0,acne,stomach
6132,what is the possible cause for increased heart rate?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,tachycardia,wrinkle
877,how do you decide what is a healthy size and weight?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,1.0,weight,medicaid
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,1.0,prostate cancer,weight
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,158,my estimated gfr is 109 and hemoglobin a1c is 5. 8 what should i do? i'm guessing watch my sugar intake. . i'm 47 and not in any way over weight and currently being tested for an auto-immune disease.,1.0,prostate cancer,weight
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,prostate cancer,wrinkle
6229,i am experiencing headaches due to light sensitivity. why?,2637,what is the name of the barium study of the stomach,1.0,headache,stomach
1977,should i stop taking topamax if i'm going for allergy testing?,2162,can i get too many vitamins? if so what can happen?,1.0,allergy,vitamin
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,2637,what is the name of the barium study of the stomach,1.0,prostate cancer,stomach
6229,i am experiencing headaches due to light sensitivity. why?,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,1.0,headache,dental
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,716,my girlfriend took 400mg ibuprofen this morning and 400mg tylenol at 6 est can she take either again? . migraines and a bit of a tooth ache still from a removed impacted premolar.,1.0,prostate cancer,tooth
877,how do you decide what is a healthy size and weight?,3978,i have or think i have malaria when should i contact my doctor?,1.0,weight,malaria
1882,can an antihistamine and amoxicillin be taken at the same time?,3978,i have or think i have malaria when should i contact my doctor?,1.0,amoxicillin,malaria
1882,can an antihistamine and amoxicillin be taken at the same time?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,1.0,amoxicillin,medicaid
6229,i am experiencing headaches due to light sensitivity. why?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,headache,wrinkle
2255,can the als challange cause an undiagnosed heart condition to appear?,3978,i have or think i have malaria when should i contact my doctor?,1.0,heart,malaria
2255,can the als challange cause an undiagnosed heart condition to appear?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,1.0,heart,medicaid
1408,is dental extraction dangerous for a fifty year old,97,are anti-wrinkle products sold over-the-counter effective?,1.0,dental,wrinkle
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,1142,what are the odds my husband gets the same cancer his siter died of and his brother now has?,1.0,prostate cancer,cancer
