id_1,Question,id_2,Related_Question,Similarity,Tag_1,Tag_2
1824,will i need to take supplements for life if they help me manage my fibromyalgia?,10088,vitamin deficiency especially b6 and b12 can cause these symptoms. although starting on vitamins wont give immediate relief but starting on analgesics will help. a venous / arterial color doppler will rule out the causes related to blood vessels,0.99978226,fibromyalgia,fibromyalgia
1633,what so you do when a ear is bleeding after using a q-tip when you felt like something was inside,1533,i suddenly have a constant buzzing noise in my left ear?,0.9997632,ears,ears
1409,i have a stomach ache pretty much everyday and wanna know why and/or how to fix it?,1829,my 4-month-old has started rolling from back to tummy. is that a worry when she sleeps?,0.9997484000000001,stomach,stomach
2031,why can???????¡¥t i drink before bed if it makes me fall asleep faster?,1379,is drinking a bottle of water too quickly bad for you? . hello . back in my high school days my friends and i went through a phase where we would try to (competitively) drink a whole bottle of water. basically a full chug of a 16. 9 fl oz's of water in ab,0.9996086,drinking,drinking
3346,my son has had ringworm for 6 weeks we are still using rx cream. school asked us to cover it. is it okay to cover?,3339,how can ringworm be prevented?,0.9995567,ringworm,ringworm
2625,is botox safe to use for frown lines and wrinkles? do you know of any product that will remove laugh lines?,97,are anti-wrinkle products sold over-the-counter effective?,0.99870515,wrinkle,wrinkle
4446,what are injection sites?,4444,what should you do if you inject too much growth hormone using norditropin nordiflex?,0.98738456,injection,injection
3659,what is prostatitis?,3658,what exams and tests help doctors to evaluate or test people for prostatitis?,0.962995,prostatitis,prostatitis
2365,small bump near entrance of vagina no discharge or anything hurts when wiped over not sexually active. what is it? . today when using the restroom i noticed a small bump near the entrance of my vagina it hurt when i wiped and it's pretty uncomfortable in ,1679,my 10 month old daughter has a few red bumps on her vagina. it doesn't seem the bother her. i just noticed the bumps about 1 hour ago. i have not changed her diapers or wipes since she born.,0.9471993000000001,vagina,vagina
1753,why am i gaining weight and have not changed my diet. i have two children and never even had problems losing weight after having them. i have gained 20 lbs in 4 months and dont no why. .,1823,i'm a woman 41 and eat a balanced diet and take a multivitamin. do i need fish oil and calcium too?,0.616557,diet,diet
