id_1,Question,id_2,Related_Question,Similarity,Tag_1,Tag_2
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1517,my ear feels like i'm underwater what should i do? . doctor said didn't have sign of infection and it feels clogged and can't hear that good,1.0,urination,ears
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2086,where should i store my medications so they don't lose potency before their time?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2091,i am embarrassed to tell my doctor that i can't afford prescription medications. is it okay to ask for free samples?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2110,how can i make sure that i am not taking too many medications?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2117,if i tell the pharmacist all the medications i???????¡¥m taking and it is listed in their system who does that get shared with?,1.0,urination,drug
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2641,how like is it that i develop diabetes in my life?,1.0,urination,diabetes
2444,i have very oily skin. how can i treat it?,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,1.0,skin,dental
2444,i have very oily skin. how can i treat it?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,skin,wrinkle
2444,i have very oily skin. how can i treat it?,2637,what is the name of the barium study of the stomach,1.0,skin,stomach
2444,i have very oily skin. how can i treat it?,444,how long should a parent brush or help brush a child's teeth?,1.0,skin,tooth
2444,i have very oily skin. how can i treat it?,2261,i took vicodin for the first time post operatively for pain and it kept me awake at night. what is this called and why?,1.0,skin,pain
1532,when is a stint used to pass kidney stones,97,are anti-wrinkle products sold over-the-counter effective?,1.0,kidney stone,wrinkle
2916,do they really work to remove blackheads and how do they work?,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,1.0,acne,stroke
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,1.0,family,dental
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2676,how do i know if i???????¡¥m giving my child the correct dosage of acetaminophen?,1.0,urination,acetaminophen
2916,do they really work to remove blackheads and how do they work?,2637,what is the name of the barium study of the stomach,1.0,acne,stomach
6132,what is the possible cause for increased heart rate?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,tachycardia,wrinkle
877,how do you decide what is a healthy size and weight?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,1.0,weight,medicaid
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,1.0,prostate cancer,weight
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,158,my estimated gfr is 109 and hemoglobin a1c is 5. 8 what should i do? i'm guessing watch my sugar intake. . i'm 47 and not in any way over weight and currently being tested for an auto-immune disease.,1.0,prostate cancer,weight
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,prostate cancer,wrinkle
6229,i am experiencing headaches due to light sensitivity. why?,2637,what is the name of the barium study of the stomach,1.0,headache,stomach
1977,should i stop taking topamax if i'm going for allergy testing?,2162,can i get too many vitamins? if so what can happen?,1.0,allergy,vitamin
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,2637,what is the name of the barium study of the stomach,1.0,prostate cancer,stomach
6229,i am experiencing headaches due to light sensitivity. why?,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,1.0,headache,dental
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,716,my girlfriend took 400mg ibuprofen this morning and 400mg tylenol at 6 est can she take either again? . migraines and a bit of a tooth ache still from a removed impacted premolar.,1.0,prostate cancer,tooth
877,how do you decide what is a healthy size and weight?,3978,i have or think i have malaria when should i contact my doctor?,1.0,weight,malaria
1882,can an antihistamine and amoxicillin be taken at the same time?,3978,i have or think i have malaria when should i contact my doctor?,1.0,amoxicillin,malaria
1882,can an antihistamine and amoxicillin be taken at the same time?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,1.0,amoxicillin,medicaid
6229,i am experiencing headaches due to light sensitivity. why?,97,are anti-wrinkle products sold over-the-counter effective?,1.0,headache,wrinkle
2255,can the als challange cause an undiagnosed heart condition to appear?,3978,i have or think i have malaria when should i contact my doctor?,1.0,heart,malaria
2255,can the als challange cause an undiagnosed heart condition to appear?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,1.0,heart,medicaid
1408,is dental extraction dangerous for a fifty year old,97,are anti-wrinkle products sold over-the-counter effective?,1.0,dental,wrinkle
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,1142,what are the odds my husband gets the same cancer his siter died of and his brother now has?,1.0,prostate cancer,cancer
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,5091,i use xonepex in my nebulizer for my emphysema. could i use a watered down solution of vicks vapor steam in my nebulizer. what would be the side effects in doing this? it would be a mild solution and not a replacement for my xonepex. i also use a cpap to ,1.0,prostate cancer,emphysema
4694,what are the symptoms and signs of food allergy?,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,1.0,food allergy,dental
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,695,is it safe for my boys 2 and 7 safe to be around a 4 year family member that has never been vaccinated? scared<negative_smiley>,1.0,prostate cancer,family
1977,should i stop taking topamax if i'm going for allergy testing?,3343,what types of ringworm are there? what are ringworm symptoms and signs?,1.0,allergy,ringworm
1977,should i stop taking topamax if i'm going for allergy testing?,3342,what types of ringworm are there? what are ringworm symptoms and signs?,1.0,allergy,ringworm
2194,how can my crock pot help me make fast healthy food?,3978,i have or think i have malaria when should i contact my doctor?,1.0,food,malaria
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,2424,the sides of my nose and top of my nose keep peeling and it is not sun burnt. i don???????¡¥t know why.,1.0,prostate cancer,nose
1977,should i stop taking topamax if i'm going for allergy testing?,2637,what is the name of the barium study of the stomach,1.0,allergy,stomach
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,2048,how does my menstrual cycle affect my sleep?,1.0,prostate cancer,period
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,3624,how will my doctor determine the best treatment for my prostate cancer?,1.0,prostate cancer,prostate cancer
2194,how can my crock pot help me make fast healthy food?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,1.0,food,medicaid
5067,what tests are useful in the evaluation of diarrhea?,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,1.0,diarrhea,dental
877,how do you decide what is a healthy size and weight?,2637,what is the name of the barium study of the stomach,1.0,weight,stomach
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,66,i'm 28 and my skin has changed dramatically. i have big pores and wrinkles around my forehead and eyes. what can i do?,1.0,urination,wrinkle
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,2637,what is the name of the barium study of the stomach,1.0,urination,stomach
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,3521,what kinds of activities can i do when i feel the urge to smoke a cigarette?,1.0,urination,smoking
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,1.0,urination,smoking
568,peeing alot back to back. okay so for like a week or so i will urinate and then 15 minutes or sooner i will feel like i have to urinate again. or i will leak a little in my pants. and not like 1 drip like a few. i am 21 years old and am in college and usu,1700,could i have caught somthing from my ex? . i had sex with my ex for the first time in 4 months and a few days later i started having discharge (white or clear) and a sore spot and somtimes when i wipe down there that spot bleeds a little do you think i ca,1.0,urination,sexual intercourse
2916,do they really work to remove blackheads and how do they work?,3215,what is the significance of the amount of body area burned?,1.0,acne,burn
698,is bilirubin cancer. please i want to be informed if bilirubin is cancer,2637,what is the name of the barium study of the stomach,1.0,cancer,stomach
3317,what is the funniest youtube compilation video? . this is a spoof of kanye west snl backstage rant. the audio rant link here: <link> uyi slams imdontai gradeaundera and tyrone magnus in this shocking rant uyi rants about multi channel network reaction vid,2322,i take furosemide 20 mg and escitalopram 20 mg and warfarin 10 mg a day can this cause severe nose bleedings a day,1.0,reaction,nose
1977,should i stop taking topamax if i'm going for allergy testing?,1735,are there any types of blood pressure devices that are inserted inside of you invented? . any types of blood pressure checking devices that are inserted inside of you to check blood pressure? and by inserted inside i mean inserted permanetly inside of you,1.0,allergy,blood pressure
2444,i have very oily skin. how can i treat it?,1828,my 5-year-old often has the urge to urinate but barely goes at all. the doctor says he doesn't have a uti. what next?,0.9999998999999999,skin,urination
2444,i have very oily skin. how can i treat it?,438,i haven't seen a dentist in a long time. i bleed from my gums every time i brush my teeth. is this a problem?,0.9999998999999999,skin,tooth
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,2589,i am a retired 71 male and i am a us resident since 01/01/11. i do not have insurance. what i should do? . i am in a general good healthy situation. no children to support.,0.9999998999999999,family,insurance
2916,do they really work to remove blackheads and how do they work?,1142,what are the odds my husband gets the same cancer his siter died of and his brother now has?,0.9999998999999999,acne,cancer
2916,do they really work to remove blackheads and how do they work?,4013,what increases the risk of getting lupus systemic lupus erythematosus?,0.9999998999999999,acne,lupus
2916,do they really work to remove blackheads and how do they work?,2252,my mom is 87 her blood pressure is 120 over 65 i that ok,0.9999998999999999,acne,blood pressure
2916,do they really work to remove blackheads and how do they work?,3221,what's the difference between the fat-burning mode and the cardio mode on the machines at the gym?,0.9999998999999999,acne,burn
2916,do they really work to remove blackheads and how do they work?,3220,what's the difference between the fat-burning mode and the cardio mode on the machines at the gym?,0.9999998999999999,acne,burn
2916,do they really work to remove blackheads and how do they work?,2336,my heart seems to be skipping a beat. will beat 3 times then skip a beat. what would be causing this?,0.9999998999999999,acne,heart
6132,what is the possible cause for increased heart rate?,2048,how does my menstrual cycle affect my sleep?,0.9999998999999999,tachycardia,period
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,444,how long should a parent brush or help brush a child's teeth?,0.9999998999999999,family,tooth
2916,do they really work to remove blackheads and how do they work?,4595,what should i know before i start taking ibuprofen m?,0.9999998999999999,acne,ibuprofen
2916,do they really work to remove blackheads and how do they work?,4444,what should you do if you inject too much growth hormone using norditropin nordiflex?,0.9999998999999999,acne,injection
2916,do they really work to remove blackheads and how do they work?,1686,chronic masterbation. 8x in 2 days ejaculating 8x. please respond,0.9999998999999999,acne,ejaculation
2916,do they really work to remove blackheads and how do they work?,1823,i'm a woman 41 and eat a balanced diet and take a multivitamin. do i need fish oil and calcium too?,0.9999998999999999,acne,diet
2916,do they really work to remove blackheads and how do they work?,1794,my 7-year-old has been coughing for six weeks and her 5 day z-pack didn't work. what will? . she has dark under-eye circles is losing weight and sometimes coughs until she vomits.,0.9999998999999999,acne,diet
2916,do they really work to remove blackheads and how do they work?,3269,if i have to go out when i have a cold will wearing a mask keep others from getting my germs?,0.9999998999999999,acne,coldness
2916,do they really work to remove blackheads and how do they work?,3268,if i have to go out when i have a cold will wearing a mask keep others from getting my germs?,0.9999998999999999,acne,coldness
2916,do they really work to remove blackheads and how do they work?,1312,can i have flue shots when i have asthma?,0.9999998999999999,acne,asthma
2916,do they really work to remove blackheads and how do they work?,1341,do antibiotics really expire? . i have cipro for what i think is diverticulitis. the antibiotic i have says it expired 10 months ago. do i need to get new meds?,0.9999998999999999,acne,antibiotic
322,what guidelines are there for women who are planning or have had mesh surgery for prolapse?,2637,what is the name of the barium study of the stomach,0.9999998999999999,surgery,stomach
2444,i have very oily skin. how can i treat it?,2170,my 11-month-old was prescribed nystatin when he got thrush. how should i use it and for how long?,0.9999998999999999,skin,thrush
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,1592,i have a really bad oder coming from my vagina even after i washed it,0.9999998999999999,prostate cancer,vagina
6229,i am experiencing headaches due to light sensitivity. why?,3624,how will my doctor determine the best treatment for my prostate cancer?,0.9999998999999999,headache,prostate cancer
6229,i am experiencing headaches due to light sensitivity. why?,2048,how does my menstrual cycle affect my sleep?,0.9999998999999999,headache,period
6229,i am experiencing headaches due to light sensitivity. why?,2261,i took vicodin for the first time post operatively for pain and it kept me awake at night. what is this called and why?,0.9999998999999999,headache,pain
1408,is dental extraction dangerous for a fifty year old,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,0.9999998999999999,dental,smoking
2255,can the als challange cause an undiagnosed heart condition to appear?,3342,what types of ringworm are there? what are ringworm symptoms and signs?,0.9999998999999999,heart,ringworm
2218,what is a normal menstrual cycle for a girl under 18?,2117,if i tell the pharmacist all the medications i???????¡¥m taking and it is listed in their system who does that get shared with?,0.9999998999999999,period,drug
2255,can the als challange cause an undiagnosed heart condition to appear?,3343,what types of ringworm are there? what are ringworm symptoms and signs?,0.9999998999999999,heart,ringworm
3317,what is the funniest youtube compilation video? . this is a spoof of kanye west snl backstage rant. the audio rant link here: <link> uyi slams imdontai gradeaundera and tyrone magnus in this shocking rant uyi rants about multi channel network reaction vid,5337,what are bed bugs? what do bed bugs look like?,0.9999998999999999,reaction,bedbug
5621,how can i prevent anemia?,1202,what is the difference between family practice and general practice?,0.9999998999999999,anemia,family
1408,is dental extraction dangerous for a fifty year old,725,in 1977 i had a pilonadil cyst removed. now i'm in a wheelchair and it has comeback. do i need surgery again?,0.9999998999999999,dental,surgery
1977,should i stop taking topamax if i'm going for allergy testing?,3051,what are the types of coxsackie viruses and what can they cause?,0.9999998999999999,allergy,virus
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,2440,i love to go skiing in the winter but my skin always gets chapped and dry. what can i do for it?,0.9999998999999999,prostate cancer,skin
3618,i have or think i have prostate cancer advanced or metastatic when should i contact my doctor?,2007,it???????¡¥s cheaper but is it safe to have my surgery performed overseas?,0.9999998999999999,prostate cancer,surgery
5854,are supplements helpful for arthritis?,1202,what is the difference between family practice and general practice?,0.9999998999999999,arthritis,family
5067,what tests are useful in the evaluation of diarrhea?,695,is it safe for my boys 2 and 7 safe to be around a 4 year family member that has never been vaccinated? scared<negative_smiley>,0.9999998999999999,diarrhea,family
6229,i am experiencing headaches due to light sensitivity. why?,695,is it safe for my boys 2 and 7 safe to be around a 4 year family member that has never been vaccinated? scared<negative_smiley>,0.9999998999999999,headache,family
