id_1,Question,id_2,Related_Question,Similarity,Tag_1,Tag_2
4912,is there a test for genital herpes?,1856,my father takes 160 mg of diovan and 100 mg of metoprolol daily for his blood pressure. it that too much?,0.99999976,genital herpes,blood pressure
4416,what are the symptoms of hepatitis c?,5091,i use xonepex in my nebulizer for my emphysema. could i use a watered down solution of vicks vapor steam in my nebulizer. what would be the side effects in doing this? it would be a mild solution and not a replacement for my xonepex. i also use a cpap to ,0.99999976,hepatitis c,emphysema
235,can i take too much vitamin d?,1570,is it o. k. to use ky gel to help insert premarin vaginal cream applicator?,0.99999976,vitamin d,vagina
6386,can frequent masturbation cause problems while urinating?,1856,my father takes 160 mg of diovan and 100 mg of metoprolol daily for his blood pressure. it that too much?,0.99999976,masturbation,blood pressure
6386,can frequent masturbation cause problems while urinating?,2321,my grandma has had a cough for a few weeks should i have her see a doctor? . it started as a dry cough but now it sounds like shes coughing up something. she went to the dr a couple weeks ago and got cough syrup but it didnt help.,0.99999976,masturbation,cough
10650,if you???????¡¥re sweating a lot maybe that???????¡¥s what???????¡¥s causing it? i???????¡¥ve heard that sweating literally takes the salt out of your system which causes a drop in blood pressure. so sitting around and eating salty stuff is worse than being active and sweating it out. i,3813,is it true that using two condoms are better than one?,0.99999976,blood pressure,condom
5774,how is generalized anxiety disorder (gad) treated?,1310,can you live without a heart? . i have a science school project that is all about the heart! can you fill me in?,0.99999976,anxiety,heart
235,can i take too much vitamin d?,1360,does the vagina need to be shaved prior to a lapriscopic hystrectomy,0.99999976,vitamin d,vagina
5774,how is generalized anxiety disorder (gad) treated?,1517,my ear feels like i'm underwater what should i do? . doctor said didn't have sign of infection and it feels clogged and can't hear that good,0.99999976,anxiety,ears
4023,what are the signs and symptoms of lupus?,444,how long should a parent brush or help brush a child's teeth?,0.99999976,lupus,tooth
1627,can you have oral sex while using conceptrol?,444,how long should a parent brush or help brush a child's teeth?,0.99999976,sexual intercourse,tooth
823,why does my nose bleed for no reason? . my nose will bleed after i wash my face which i do gently in the shower. and sometimes it will start to bleed when i'm just sitting watching tv. it's always on the left side. i'm puzzled by this. what could be causi,900,is thrush contagious. can the fungus be passed to another by kissing?,0.99999976,nose,thrush
823,why does my nose bleed for no reason? . my nose will bleed after i wash my face which i do gently in the shower. and sometimes it will start to bleed when i'm just sitting watching tv. it's always on the left side. i'm puzzled by this. what could be causi,10597,hi. the rash still seems to be incompletely cured. apply anti histamine/steroid creams and anti fungal creams. u can take oral anti fungal and anti allergic tablets as well to treat the itch and redness. pigmentation will spontanoeusly go away after the i,0.99999976,nose,ringworm
5509,how can i protect myself from bacterial vaginosis?,1489,can you have a baby with someone and the baby look like someone else?,0.99999976,bacterial vaginosis,baby
3034,what happens to someone when they get cataracts?,444,how long should a parent brush or help brush a child's teeth?,0.99999976,cataract,tooth
4472,what is high blood pressure (hypertension)?,5314,what are bedbugs and how do you know if you have them?,0.99999964,high blood pressure,bedbug
3216,what's involved with electrical burns?,5314,what are bedbugs and how do you know if you have them?,0.99999964,burn,bedbug
1193,is fresh squeeze apple juice good for asthma?,1667,is it ok to have sex while i have a uti? . i was dignosed today with a uti is ok to still have sex? will it make it worse or more uncomfortable?,0.99999964,asthma,sexual intercourse
3448,can i be with my 2 month old grandson and a chemo patient friend if i get the shingles shot? . i was told there may be a danger in being with a chemo patient after having the shingles shot along with concern with being around new borns? is there reason to,1060,when treated do thrush symptoms get worse before they get better?,0.99999964,shingles,thrush
1627,can you have oral sex while using conceptrol?,2131,how long do i need to take protonix before i see any relief? do any of the ppis work any faster?,0.99999964,sexual intercourse,vision
4023,what are the signs and symptoms of lupus?,2131,how long do i need to take protonix before i see any relief? do any of the ppis work any faster?,0.99999964,lupus,vision
4100,are there special doctors for migraines?,5314,what are bedbugs and how do you know if you have them?,0.99999964,migraine,bedbug
1195,does mountain dew mixed with adhd cause strokes?,2131,how long do i need to take protonix before i see any relief? do any of the ppis work any faster?,0.99999964,stroke,vision
5647,what are some tips for getting pregnant faster?,2131,how long do i need to take protonix before i see any relief? do any of the ppis work any faster?,0.99999964,pregnancy,vision
5539,what factors can aggravate atopic dermatitis?,5314,what are bedbugs and how do you know if you have them?,0.99999964,atopic dermatitis,bedbug
3034,what happens to someone when they get cataracts?,2261,i took vicodin for the first time post operatively for pain and it kept me awake at night. what is this called and why?,0.99999964,cataract,pain
5539,what factors can aggravate atopic dermatitis?,1202,what is the difference between family practice and general practice?,0.99999964,atopic dermatitis,family
10639,just try talking to her tell her how much u care and maybe try doing things with her or she can see a therapist and figure out what caused the depression anti depressants.,2637,what is the name of the barium study of the stomach,0.9999995,depression,stomach
4472,what is high blood pressure (hypertension)?,4013,what increases the risk of getting lupus systemic lupus erythematosus?,0.9999995,high blood pressure,lupus
3216,what's involved with electrical burns?,4013,what increases the risk of getting lupus systemic lupus erythematosus?,0.9999995,burn,lupus
3973,can maleria symptoms reoccur. i contracted two bouts of malaria whilst working in africa in 2011. since then i have noticed similar signs and symptoms reoccur around every three months is it possible that this is a reoccurrence of malaria at some level. i,97,are anti-wrinkle products sold over-the-counter effective?,0.9999995,malaria,wrinkle
2629,effects of using ofloxacin ear drops 0. 3% in eyes?,2117,if i tell the pharmacist all the medications i???????¡¥m taking and it is listed in their system who does that get shared with?,0.9999995,eyes,drug
5509,how can i protect myself from bacterial vaginosis?,7045,if the stones are moving then they are probably small in size and will et removed out of body with the flow or urine. so drink plenty of water. stones larger than 8-9 mm will have to be to be broken by ultrasonic sound waves by a procedure known as lithot,0.9999994000000001,bacterial vaginosis,kidney stone
2629,effects of using ofloxacin ear drops 0. 3% in eyes?,444,how long should a parent brush or help brush a child's teeth?,0.9999994000000001,eyes,tooth
3474,how long is a cold contagious?,5314,what are bedbugs and how do you know if you have them?,0.9999994000000001,coldness,bedbug
4749,how long does the flu last?,5314,what are bedbugs and how do you know if you have them?,0.9999994000000001,flu,bedbug
2577,i will be getting medicare june 2014 will i be taxed for the 6 months i do not have insurance?,2313,is my stomache suppose to bloat like im 8 months pg everytime i eat or drink?,0.9999994000000001,insurance,stomach
3973,can maleria symptoms reoccur. i contracted two bouts of malaria whilst working in africa in 2011. since then i have noticed similar signs and symptoms reoccur around every three months is it possible that this is a reoccurrence of malaria at some level. i,5337,what are bed bugs? what do bed bugs look like?,0.9999994000000001,malaria,bedbug
2845,how does a doctor diagnose tuberculosis?,5314,what are bedbugs and how do you know if you have them?,0.9999994000000001,tuberculosis,bedbug
2704,are the combination vaccines safe?,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,0.9999994000000001,vaccines,dental
1935,if i think i have been exposed to hiv how long should i wait before being tested to get an accurate result?,1060,when treated do thrush symptoms get worse before they get better?,0.9999993,hiv,thrush
10639,just try talking to her tell her how much u care and maybe try doing things with her or she can see a therapist and figure out what caused the depression anti depressants.,4402,what is the current research and what is in the future for hepatitis c?,0.9999993,depression,hepatitis c
4383,what is a sliding hernia?,2336,my heart seems to be skipping a beat. will beat 3 times then skip a beat. what would be causing this?,0.99999917,hernia,heart
5973,my fiance is having diabetes type 2. will she face any problem during pregnancy?,2497,for the last year i have been facing the problem with a black line on the left side of the nose. how can i remove this?,0.99999905,diabetes,nose
1446,if i ejaculated earlier in the day and then peed twice is there any semen in the precum?,1504,"is drinking distilled water good or bad for you? . is buying and drinking distilled water ok? . . some say is ""sucks"" the nurtrients out of your body. . others say it is pure water so it is good for your body. . which is it? . . tsg",0.99999905,ejaculation,drinking
4834,why do fevers tend to spike the highest at night? is there a scientific reason why?,1735,are there any types of blood pressure devices that are inserted inside of you invented? . any types of blood pressure checking devices that are inserted inside of you to check blood pressure? and by inserted inside i mean inserted permanetly inside of you,0.99999905,fever,blood pressure
3474,how long is a cold contagious?,1060,when treated do thrush symptoms get worse before they get better?,0.9999988999999999,coldness,thrush
3064,what are the symptoms of colitis?,4966,how common is it for a man to have a fertility problem?,0.9999988999999999,colitis,fertility
322,what guidelines are there for women who are planning or have had mesh surgery for prolapse?,97,are anti-wrinkle products sold over-the-counter effective?,0.9999988999999999,surgery,wrinkle
4834,why do fevers tend to spike the highest at night? is there a scientific reason why?,2566,i have diabets type2 am i eligable for medicaid. i cant afford my meds im on out of pocket,0.9999988999999999,fever,medicaid
2845,how does a doctor diagnose tuberculosis?,1707,what causes breasts in an 8 year old. my 8 year old grand daughter has breasts. maybe aaa size. her mom started buying her training bras a couple of years ago now she wears sport bras all the time. is this normal is there a cure or can this be treated?,0.9999988999999999,tuberculosis,breast
4749,how long does the flu last?,1202,what is the difference between family practice and general practice?,0.9999988999999999,flu,family
4100,are there special doctors for migraines?,1060,when treated do thrush symptoms get worse before they get better?,0.9999988999999999,migraine,thrush
5482,how much exercise should i do?,1707,what causes breasts in an 8 year old. my 8 year old grand daughter has breasts. maybe aaa size. her mom started buying her training bras a couple of years ago now she wears sport bras all the time. is this normal is there a cure or can this be treated?,0.9999988999999999,exercise,breast
4602,how do i take infant's advil?,1707,what causes breasts in an 8 year old. my 8 year old grand daughter has breasts. maybe aaa size. her mom started buying her training bras a couple of years ago now she wears sport bras all the time. is this normal is there a cure or can this be treated?,0.9999988999999999,ibuprofen,breast
5084,what are the symptoms of emphysema?,4966,how common is it for a man to have a fertility problem?,0.9999988999999999,emphysema,fertility
1772,what does it mean if my herpes test results were within normal limits?,97,are anti-wrinkle products sold over-the-counter effective?,0.9999988000000001,herpes,wrinkle
314,why is that my 10 year daughter is developing breast and only one of them is coming in? the other one is still flat?,1733,what if i take 2 blood pressure pills in one day by mistake,0.9999988000000001,breast,blood pressure
2577,i will be getting medicare june 2014 will i be taxed for the 6 months i do not have insurance?,1561,daughter stopped drinking from bottles at 9 months. she is 11 months and is refusing formula.,0.9999986999999999,insurance,drinking
1446,if i ejaculated earlier in the day and then peed twice is there any semen in the precum?,1903,why is sugar bad for you. also what is a accetable % of sugar in food products.,0.9999986999999999,ejaculation,food
2559,how will medicare patients apply or reapply for medicare?,716,my girlfriend took 400mg ibuprofen this morning and 400mg tylenol at 6 est can she take either again? . migraines and a bit of a tooth ache still from a removed impacted premolar.,0.99999845,medicare,tooth
2559,how will medicare patients apply or reapply for medicare?,1416,"just turned 13. i have chest hair! i am about 6ft. doctors said i'd be 6'4"". am i done growing? . i am an early bloomer",0.99999845,medicare,hair
2166,when is it too early to get your baby on a routine? our baby is 4 weeks old and i am going back to work in 2 weeks.,2637,what is the name of the barium study of the stomach,0.99999845,baby,stomach
3510,what are some of the harmful health effects of smoking pipes and cigars?,444,how long should a parent brush or help brush a child's teeth?,0.99999833,smoking,tooth
5482,how much exercise should i do?,3509,are cigar and pipe smoking as risky as smoking cigarettes?,0.9999982,exercise,smoking
2704,are the combination vaccines safe?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.9999982,vaccines,weight
4383,what is a sliding hernia?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.9999982,hernia,weight
4602,how do i take infant's advil?,3509,are cigar and pipe smoking as risky as smoking cigarettes?,0.9999982,ibuprofen,smoking
1935,if i think i have been exposed to hiv how long should i wait before being tested to get an accurate result?,5655,do all women get early symptoms of pregnancy?,0.9999981,hiv,pregnancy
5973,my fiance is having diabetes type 2. will she face any problem during pregnancy?,2637,what is the name of the barium study of the stomach,0.9999979999999999,diabetes,stomach
2625,is botox safe to use for frown lines and wrinkles? do you know of any product that will remove laugh lines?,2507,can you drink alcohol while on lyrica? should you just not have your dose for that day?,0.9999979999999999,wrinkle,drinking
3064,what are the symptoms of colitis?,1742,can anything serious happen if a voltaren oral tablet was put inside the vagina?,0.9999976,colitis,vagina
5084,what are the symptoms of emphysema?,2098,how can i find out which drug companies will help you out with the cost of their drugs?,0.9999976,emphysema,drug
1824,will i need to take supplements for life if they help me manage my fibromyalgia?,2600,does getting a reverse mortgage on my home affect me qualifying for long term care medicaid?,0.9999975,fibromyalgia,medicaid
1147,can i dye my hair with bells palsy? . i have had it 6 weeks already and want to dye my hair. not bleach dye?,1488,i want to get a checkup for the first time i haven't seen a doctor since i was born. i am a 23 year old college student who is in good health. i've dealt with any health problems that i have had using remedies my parents have taught me or that i have read,0.9999975,hair,cancer
3510,what are some of the harmful health effects of smoking pipes and cigars?,5314,what are bedbugs and how do you know if you have them?,0.99999726,smoking,bedbug
1772,what does it mean if my herpes test results were within normal limits?,1447,is vaginal bleeding for two months straight normal?,0.99999666,herpes,vagina
2166,when is it too early to get your baby on a routine? our baby is 4 weeks old and i am going back to work in 2 weeks.,1829,my 4-month-old has started rolling from back to tummy. is that a worry when she sleeps?,0.9999962,baby,stomach
1452,if i have to take my antibotic every 6 hrs. does that mean i need to get up in the middle of the night to take them,2692,"what's the difference between ""situational depression"" and depression that's not situational?",0.99999607,antibiotic,depression
1824,will i need to take supplements for life if they help me manage my fibromyalgia?,1735,are there any types of blood pressure devices that are inserted inside of you invented? . any types of blood pressure checking devices that are inserted inside of you to check blood pressure? and by inserted inside i mean inserted permanetly inside of you,0.99999607,fibromyalgia,blood pressure
314,why is that my 10 year daughter is developing breast and only one of them is coming in? the other one is still flat?,1117,how much acetaminophen is in one 10-325mg norco tab. i take 8 tabs a day,0.99999595,breast,acetaminophen
2523,don't qualify for medicaid make too much on ue? make too little for obamacare through marketplace. what now? . don't qualify for marketplace due to. making too little on unemployment. . don't qualify for medicaid because my household. makes too much money,725,in 1977 i had a pilonadil cyst removed. now i'm in a wheelchair and it has comeback. do i need surgery again?,0.9999957,medicaid,surgery
2625,is botox safe to use for frown lines and wrinkles? do you know of any product that will remove laugh lines?,4018,how do you find out if you have lupus?,0.9999956,wrinkle,lupus
986,my daughter has a horrible cough. she is 5 years old. what can i give her?,5848,what is arthritis? what causes arthritis?,0.9999945,cough,arthritis
986,my daughter has a horrible cough. she is 5 years old. what can i give her?,5847,what is arthritis? what causes arthritis?,0.9999945,cough,arthritis
1147,can i dye my hair with bells palsy? . i have had it 6 weeks already and want to dye my hair. not bleach dye?,1902,how much tylenol can i give a 6-year-old weighing 45-50 pounds?,0.99999416,hair,acetaminophen
2523,don't qualify for medicaid make too much on ue? make too little for obamacare through marketplace. what now? . don't qualify for marketplace due to. making too little on unemployment. . don't qualify for medicaid because my household. makes too much money,3978,i have or think i have malaria when should i contact my doctor?,0.9999938,medicaid,malaria
1452,if i have to take my antibotic every 6 hrs. does that mean i need to get up in the middle of the night to take them,2115,how do i dispose of old drugs that the pharmacy won't take?,0.9999938,antibiotic,drug
3346,my son has had ringworm for 6 weeks we are still using rx cream. school asked us to cover it. is it okay to cover?,2285,i can take an antihistamine or any medicine while using flonase amoxicillin and sudafed,0.99999213,ringworm,amoxicillin
1633,what so you do when a ear is bleeding after using a q-tip when you felt like something was inside,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,0.99998665,ears,stroke
2083,how can avoiding medications with xl la xr or cr in their name save me money?,2686,what can parents do to start the conversation about their kids' weight?,0.9999832000000001,drug,weight
1633,what so you do when a ear is bleeding after using a q-tip when you felt like something was inside,1428,will canabis cure 7 out of 10 cancer patients like i'm reading on the internet? . this has become a very common posting on facebook recently.,0.9999802,ears,cancer
1409,i have a stomach ache pretty much everyday and wanna know why and/or how to fix it?,3421,why do cold symptoms worsen as the day wears on?,0.9999800999999999,stomach,coldness
1409,i have a stomach ache pretty much everyday and wanna know why and/or how to fix it?,2710,why give vaccines if vaccine-preventable diseases are at a record low in the u. s.?,0.9999800999999999,stomach,vaccines
2031,why can???????¡¥t i drink before bed if it makes me fall asleep faster?,2014,why does a faster surgery produce a better outcome?,0.99997973,drinking,surgery
3346,my son has had ringworm for 6 weeks we are still using rx cream. school asked us to cover it. is it okay to cover?,444,how long should a parent brush or help brush a child's teeth?,0.9999796000000001,ringworm,tooth
398,i have rinsed my mouth with peroxide every day for a while. could this cause white spots inside my mouth and on my gums?,2507,can you drink alcohol while on lyrica? should you just not have your dose for that day?,0.9999728000000001,mouth,drinking
