id_1,Question,id_2,Related_Question,Similarity,Tag_1,Tag_2
6229,i am experiencing headaches due to light sensitivity. why?,3624,how will my doctor determine the best treatment for my prostate cancer?,0.9999998999999999,headache,prostate cancer
6229,i am experiencing headaches due to light sensitivity. why?,2048,how does my menstrual cycle affect my sleep?,0.9999998999999999,headache,period
6229,i am experiencing headaches due to light sensitivity. why?,2261,i took vicodin for the first time post operatively for pain and it kept me awake at night. what is this called and why?,0.9999998999999999,headache,pain
1408,is dental extraction dangerous for a fifty year old,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,0.9999998999999999,dental,smoking
2255,can the als challange cause an undiagnosed heart condition to appear?,3342,what types of ringworm are there? what are ringworm symptoms and signs?,0.9999998999999999,heart,ringworm
2218,what is a normal menstrual cycle for a girl under 18?,2117,if i tell the pharmacist all the medications i???????¡¥m taking and it is listed in their system who does that get shared with?,0.9999998999999999,period,drug
2255,can the als challange cause an undiagnosed heart condition to appear?,3343,what types of ringworm are there? what are ringworm symptoms and signs?,0.9999998999999999,heart,ringworm
3317,what is the funniest youtube compilation video? . this is a spoof of kanye west snl backstage rant. the audio rant link here: <link> uyi slams imdontai gradeaundera and tyrone magnus in this shocking rant uyi rants about multi channel network reaction vid,5337,what are bed bugs? what do bed bugs look like?,0.9999998999999999,reaction,bedbug
5621,how can i prevent anemia?,1202,what is the difference between family practice and general practice?,0.9999998999999999,anemia,family
1408,is dental extraction dangerous for a fifty year old,725,in 1977 i had a pilonadil cyst removed. now i'm in a wheelchair and it has comeback. do i need surgery again?,0.9999998999999999,dental,surgery
1977,should i stop taking topamax if i'm going for allergy testing?,3051,what are the types of coxsackie viruses and what can they cause?,0.9999998999999999,allergy,virus
5854,are supplements helpful for arthritis?,1202,what is the difference between family practice and general practice?,0.9999998999999999,arthritis,family
5067,what tests are useful in the evaluation of diarrhea?,695,is it safe for my boys 2 and 7 safe to be around a 4 year family member that has never been vaccinated? scared<negative_smiley>,0.9999998999999999,diarrhea,family
3829,what are some tips for using a condom correctly?,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,0.9999998999999999,condom,smoking
1882,can an antihistamine and amoxicillin be taken at the same time?,3342,what types of ringworm are there? what are ringworm symptoms and signs?,0.9999998999999999,amoxicillin,ringworm
5854,are supplements helpful for arthritis?,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,0.9999998999999999,arthritis,stroke
3829,what are some tips for using a condom correctly?,2048,how does my menstrual cycle affect my sleep?,0.9999998999999999,condom,period
1882,can an antihistamine and amoxicillin be taken at the same time?,3343,what types of ringworm are there? what are ringworm symptoms and signs?,0.9999998999999999,amoxicillin,ringworm
2702,how are brain tumors treated?,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,0.9999998999999999,brain tumor,stroke
3317,what is the funniest youtube compilation video? . this is a spoof of kanye west snl backstage rant. the audio rant link here: <link> uyi slams imdontai gradeaundera and tyrone magnus in this shocking rant uyi rants about multi channel network reaction vid,695,is it safe for my boys 2 and 7 safe to be around a 4 year family member that has never been vaccinated? scared<negative_smiley>,0.9999998999999999,reaction,family
2702,how are brain tumors treated?,1202,what is the difference between family practice and general practice?,0.9999998999999999,brain tumor,family
1408,is dental extraction dangerous for a fifty year old,2048,how does my menstrual cycle affect my sleep?,0.9999998999999999,dental,period
5067,what tests are useful in the evaluation of diarrhea?,3624,how will my doctor determine the best treatment for my prostate cancer?,0.9999998999999999,diarrhea,prostate cancer
1532,when is a stint used to pass kidney stones,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,0.9999998999999999,kidney stone,smoking
3448,can i be with my 2 month old grandson and a chemo patient friend if i get the shingles shot? . i was told there may be a danger in being with a chemo patient after having the shingles shot along with concern with being around new borns? is there reason to,97,are anti-wrinkle products sold over-the-counter effective?,0.9999998999999999,shingles,wrinkle
1532,when is a stint used to pass kidney stones,3624,how will my doctor determine the best treatment for my prostate cancer?,0.9999998999999999,kidney stone,prostate cancer
1532,when is a stint used to pass kidney stones,2048,how does my menstrual cycle affect my sleep?,0.9999998999999999,kidney stone,period
5621,how can i prevent anemia?,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,0.9999998999999999,anemia,stroke
5067,what tests are useful in the evaluation of diarrhea?,2048,how does my menstrual cycle affect my sleep?,0.9999998999999999,diarrhea,period
6132,what is the possible cause for increased heart rate?,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,0.9999998999999999,tachycardia,smoking
4694,what are the symptoms and signs of food allergy?,725,in 1977 i had a pilonadil cyst removed. now i'm in a wheelchair and it has comeback. do i need surgery again?,0.9999998999999999,food allergy,surgery
2194,how can my crock pot help me make fast healthy food?,3343,what types of ringworm are there? what are ringworm symptoms and signs?,0.9999998999999999,food,ringworm
5067,what tests are useful in the evaluation of diarrhea?,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,0.9999998999999999,diarrhea,smoking
2194,how can my crock pot help me make fast healthy food?,3342,what types of ringworm are there? what are ringworm symptoms and signs?,0.9999998999999999,food,ringworm
4694,what are the symptoms and signs of food allergy?,2048,how does my menstrual cycle affect my sleep?,0.9999998999999999,food allergy,period
6132,what is the possible cause for increased heart rate?,725,in 1977 i had a pilonadil cyst removed. now i'm in a wheelchair and it has comeback. do i need surgery again?,0.9999998999999999,tachycardia,surgery
698,is bilirubin cancer. please i want to be informed if bilirubin is cancer,442,is having dental work done at a dental college a good alternative if you don???????¡¥t have good dental coverage?,0.9999998999999999,cancer,dental
1408,is dental extraction dangerous for a fifty year old,6380,i am a hiv negative man married to a hiv positive woman. we would like to have a child. please advice.,0.9999998999999999,dental,hiv
5173,what are the symptoms of fertility problems?,1310,can you live without a heart? . i have a science school project that is all about the heart! can you fill me in?,0.99999976,fertility,heart
1920,what should i know about vitamin water?,1856,my father takes 160 mg of diovan and 100 mg of metoprolol daily for his blood pressure. it that too much?,0.99999976,vitamin,blood pressure
2447,should i being seeing my dermatologist annually?,1570,is it o. k. to use ky gel to help insert premarin vaginal cream applicator?,0.99999976,vision,vagina
2447,should i being seeing my dermatologist annually?,1360,does the vagina need to be shaved prior to a lapriscopic hystrectomy,0.99999976,vision,vagina
1408,is dental extraction dangerous for a fifty year old,5314,what are bedbugs and how do you know if you have them?,0.99999976,dental,bedbug
3317,what is the funniest youtube compilation video? . this is a spoof of kanye west snl backstage rant. the audio rant link here: <link> uyi slams imdontai gradeaundera and tyrone magnus in this shocking rant uyi rants about multi channel network reaction vid,2424,the sides of my nose and top of my nose keep peeling and it is not sun burnt. i don???????¡¥t know why.,0.99999976,reaction,nose
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,2637,what is the name of the barium study of the stomach,0.99999976,family,stomach
5173,what are the symptoms of fertility problems?,1667,is it ok to have sex while i have a uti? . i was dignosed today with a uti is ok to still have sex? will it make it worse or more uncomfortable?,0.99999976,fertility,sexual intercourse
1195,does mountain dew mixed with adhd cause strokes?,444,how long should a parent brush or help brush a child's teeth?,0.99999976,stroke,tooth
3829,what are some tips for using a condom correctly?,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",0.99999976,condom,anxiety
2194,how can my crock pot help me make fast healthy food?,2637,what is the name of the barium study of the stomach,0.99999976,food,stomach
2702,how are brain tumors treated?,2692,"what's the difference between ""situational depression"" and depression that's not situational?",0.99999976,brain tumor,depression
1193,is fresh squeeze apple juice good for asthma?,444,how long should a parent brush or help brush a child's teeth?,0.99999976,asthma,tooth
10650,if you???????¡¥re sweating a lot maybe that???????¡¥s what???????¡¥s causing it? i???????¡¥ve heard that sweating literally takes the salt out of your system which causes a drop in blood pressure. so sitting around and eating salty stuff is worse than being active and sweating it out. i,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.99999976,blood pressure,weight
4694,what are the symptoms and signs of food allergy?,5362,what are symtoms on a male from a bacterial infection?,0.99999976,food allergy,bacterium
1920,what should i know about vitamin water?,1360,does the vagina need to be shaved prior to a lapriscopic hystrectomy,0.99999976,vitamin,vagina
4694,what are the symptoms and signs of food allergy?,1312,can i have flue shots when i have asthma?,0.99999976,food allergy,asthma
4694,what are the symptoms and signs of food allergy?,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",0.99999976,food allergy,anxiety
10,can you take tylenol and benadryl together?,2321,my grandma has had a cough for a few weeks should i have her see a doctor? . it started as a dry cough but now it sounds like shes coughing up something. she went to the dr a couple weeks ago and got cough syrup but it didnt help.,0.99999976,acetaminophen,cough
1920,what should i know about vitamin water?,1570,is it o. k. to use ky gel to help insert premarin vaginal cream applicator?,0.99999976,vitamin,vagina
4416,what are the symptoms of hepatitis c?,2321,my grandma has had a cough for a few weeks should i have her see a doctor? . it started as a dry cough but now it sounds like shes coughing up something. she went to the dr a couple weeks ago and got cough syrup but it didnt help.,0.99999976,hepatitis c,cough
3572,how can carbon monoxide poisoning be prevented?,438,i haven't seen a dentist in a long time. i bleed from my gums every time i brush my teeth. is this a problem?,0.99999976,poisoning,tooth
3572,how can carbon monoxide poisoning be prevented?,1570,is it o. k. to use ky gel to help insert premarin vaginal cream applicator?,0.99999976,poisoning,vagina
5173,what are the symptoms of fertility problems?,438,i haven't seen a dentist in a long time. i bleed from my gums every time i brush my teeth. is this a problem?,0.99999976,fertility,tooth
5647,what are some tips for getting pregnant faster?,444,how long should a parent brush or help brush a child's teeth?,0.99999976,pregnancy,tooth
2218,what is a normal menstrual cycle for a girl under 18?,889,should i be concerned about my very frequent nosebleeds? . i get nosebleeds typically every day. i can get them simply by rubbing my nose and anytime i blow my nose. sometimes i get them while i'm sleeping and wake up to blood all over. i've always had th,0.99999976,period,nose
2218,what is a normal menstrual cycle for a girl under 18?,1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,0.99999976,period,nose
5173,what are the symptoms of fertility problems?,5091,i use xonepex in my nebulizer for my emphysema. could i use a watered down solution of vicks vapor steam in my nebulizer. what would be the side effects in doing this? it would be a mild solution and not a replacement for my xonepex. i also use a cpap to ,0.99999976,fertility,emphysema
3829,what are some tips for using a condom correctly?,3624,how will my doctor determine the best treatment for my prostate cancer?,0.99999976,condom,prostate cancer
1882,can an antihistamine and amoxicillin be taken at the same time?,1735,are there any types of blood pressure devices that are inserted inside of you invented? . any types of blood pressure checking devices that are inserted inside of you to check blood pressure? and by inserted inside i mean inserted permanetly inside of you,0.99999976,amoxicillin,blood pressure
2194,how can my crock pot help me make fast healthy food?,1504,"is drinking distilled water good or bad for you? . is buying and drinking distilled water ok? . . some say is ""sucks"" the nurtrients out of your body. . others say it is pure water so it is good for your body. . which is it? . . tsg",0.99999976,food,drinking
10,can you take tylenol and benadryl together?,5362,what are symtoms on a male from a bacterial infection?,0.99999976,acetaminophen,bacterium
3572,how can carbon monoxide poisoning be prevented?,5091,i use xonepex in my nebulizer for my emphysema. could i use a watered down solution of vicks vapor steam in my nebulizer. what would be the side effects in doing this? it would be a mild solution and not a replacement for my xonepex. i also use a cpap to ,0.99999976,poisoning,emphysema
3572,how can carbon monoxide poisoning be prevented?,1517,my ear feels like i'm underwater what should i do? . doctor said didn't have sign of infection and it feels clogged and can't hear that good,0.99999976,poisoning,ears
3572,how can carbon monoxide poisoning be prevented?,2321,my grandma has had a cough for a few weeks should i have her see a doctor? . it started as a dry cough but now it sounds like shes coughing up something. she went to the dr a couple weeks ago and got cough syrup but it didnt help.,0.99999976,poisoning,cough
6132,what is the possible cause for increased heart rate?,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",0.99999976,tachycardia,anxiety
3829,what are some tips for using a condom correctly?,1312,can i have flue shots when i have asthma?,0.99999976,condom,asthma
4912,is there a test for genital herpes?,1517,my ear feels like i'm underwater what should i do? . doctor said didn't have sign of infection and it feels clogged and can't hear that good,0.99999976,genital herpes,ears
3572,how can carbon monoxide poisoning be prevented?,1856,my father takes 160 mg of diovan and 100 mg of metoprolol daily for his blood pressure. it that too much?,0.99999976,poisoning,blood pressure
6132,what is the possible cause for increased heart rate?,1312,can i have flue shots when i have asthma?,0.99999976,tachycardia,asthma
5173,what are the symptoms of fertility problems?,2321,my grandma has had a cough for a few weeks should i have her see a doctor? . it started as a dry cough but now it sounds like shes coughing up something. she went to the dr a couple weeks ago and got cough syrup but it didnt help.,0.99999976,fertility,cough
4912,is there a test for genital herpes?,1856,my father takes 160 mg of diovan and 100 mg of metoprolol daily for his blood pressure. it that too much?,0.99999976,genital herpes,blood pressure
5067,what tests are useful in the evaluation of diarrhea?,2014,why does a faster surgery produce a better outcome?,0.99999976,diarrhea,surgery
2255,can the als challange cause an undiagnosed heart condition to appear?,66,i'm 28 and my skin has changed dramatically. i have big pores and wrinkles around my forehead and eyes. what can i do?,0.99999976,heart,wrinkle
2218,what is a normal menstrual cycle for a girl under 18?,1142,what are the odds my husband gets the same cancer his siter died of and his brother now has?,0.99999976,period,cancer
4416,what are the symptoms of hepatitis c?,5091,i use xonepex in my nebulizer for my emphysema. could i use a watered down solution of vicks vapor steam in my nebulizer. what would be the side effects in doing this? it would be a mild solution and not a replacement for my xonepex. i also use a cpap to ,0.99999976,hepatitis c,emphysema
2218,what is a normal menstrual cycle for a girl under 18?,5314,what are bedbugs and how do you know if you have them?,0.99999976,period,bedbug
2702,how are brain tumors treated?,3508,what is the difference between smoking a pipe a cigar or cigarettes?,0.99999976,brain tumor,smoking
3829,what are some tips for using a condom correctly?,4018,how do you find out if you have lupus?,0.99999976,condom,lupus
2218,what is a normal menstrual cycle for a girl under 18?,5516,can the bacterial vaginosis transmitted in the pool?,0.99999976,period,bacterial vaginosis
4416,what are the symptoms of hepatitis c?,1310,can you live without a heart? . i have a science school project that is all about the heart! can you fill me in?,0.99999976,hepatitis c,heart
4416,what are the symptoms of hepatitis c?,1667,is it ok to have sex while i have a uti? . i was dignosed today with a uti is ok to still have sex? will it make it worse or more uncomfortable?,0.99999976,hepatitis c,sexual intercourse
4416,what are the symptoms of hepatitis c?,438,i haven't seen a dentist in a long time. i bleed from my gums every time i brush my teeth. is this a problem?,0.99999976,hepatitis c,tooth
4416,what are the symptoms of hepatitis c?,1570,is it o. k. to use ky gel to help insert premarin vaginal cream applicator?,0.99999976,hepatitis c,vagina
2702,how are brain tumors treated?,4013,what increases the risk of getting lupus systemic lupus erythematosus?,0.99999976,brain tumor,lupus
2255,can the als challange cause an undiagnosed heart condition to appear?,3015,i had viral phrayngitis about 2 weeks ago. and i think its back what should i do? is this going to keep happening?,0.99999976,heart,virus
1882,can an antihistamine and amoxicillin be taken at the same time?,1504,"is drinking distilled water good or bad for you? . is buying and drinking distilled water ok? . . some say is ""sucks"" the nurtrients out of your body. . others say it is pure water so it is good for your body. . which is it? . . tsg",0.99999976,amoxicillin,drinking
2447,should i being seeing my dermatologist annually?,5362,what are symtoms on a male from a bacterial infection?,0.99999976,vision,bacterium
2447,should i being seeing my dermatologist annually?,1489,can you have a baby with someone and the baby look like someone else?,0.99999976,vision,baby
3317,what is the funniest youtube compilation video? . this is a spoof of kanye west snl backstage rant. the audio rant link here: <link> uyi slams imdontai gradeaundera and tyrone magnus in this shocking rant uyi rants about multi channel network reaction vid,1312,can i have flue shots when i have asthma?,0.99999976,reaction,asthma
5173,what are the symptoms of fertility problems?,1570,is it o. k. to use ky gel to help insert premarin vaginal cream applicator?,0.99999976,fertility,vagina
1920,what should i know about vitamin water?,1489,can you have a baby with someone and the baby look like someone else?,0.99999976,vitamin,baby
