id_1,Question,id_2,Related_Question,Similarity,Tag_1,Tag_2
2625,is botox safe to use for frown lines and wrinkles? do you know of any product that will remove laugh lines?,2507,can you drink alcohol while on lyrica? should you just not have your dose for that day?,0.9999979999999999,wrinkle,drinking
1824,will i need to take supplements for life if they help me manage my fibromyalgia?,2600,does getting a reverse mortgage on my home affect me qualifying for long term care medicaid?,0.9999975,fibromyalgia,medicaid
1147,can i dye my hair with bells palsy? . i have had it 6 weeks already and want to dye my hair. not bleach dye?,1488,i want to get a checkup for the first time i haven't seen a doctor since i was born. i am a 23 year old college student who is in good health. i've dealt with any health problems that i have had using remedies my parents have taught me or that i have read,0.9999975,hair,cancer
1452,if i have to take my antibotic every 6 hrs. does that mean i need to get up in the middle of the night to take them,2692,"what's the difference between ""situational depression"" and depression that's not situational?",0.99999607,antibiotic,depression
2523,don't qualify for medicaid make too much on ue? make too little for obamacare through marketplace. what now? . don't qualify for marketplace due to. making too little on unemployment. . don't qualify for medicaid because my household. makes too much money,725,in 1977 i had a pilonadil cyst removed. now i'm in a wheelchair and it has comeback. do i need surgery again?,0.9999957,medicaid,surgery
986,my daughter has a horrible cough. she is 5 years old. what can i give her?,5848,what is arthritis? what causes arthritis?,0.9999945,cough,arthritis
3346,my son has had ringworm for 6 weeks we are still using rx cream. school asked us to cover it. is it okay to cover?,2285,i can take an antihistamine or any medicine while using flonase amoxicillin and sudafed,0.99999213,ringworm,amoxicillin
1633,what so you do when a ear is bleeding after using a q-tip when you felt like something was inside,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,0.99998665,ears,stroke
2083,how can avoiding medications with xl la xr or cr in their name save me money?,2686,what can parents do to start the conversation about their kids' weight?,0.9999832000000001,drug,weight
1409,i have a stomach ache pretty much everyday and wanna know why and/or how to fix it?,3421,why do cold symptoms worsen as the day wears on?,0.9999800999999999,stomach,coldness
2031,why can???????¡¥t i drink before bed if it makes me fall asleep faster?,2014,why does a faster surgery produce a better outcome?,0.99997973,drinking,surgery
398,i have rinsed my mouth with peroxide every day for a while. could this cause white spots inside my mouth and on my gums?,2507,can you drink alcohol while on lyrica? should you just not have your dose for that day?,0.9999728000000001,mouth,drinking
1400,is it possible for teeth to get loosened by brushing with an electric toothbrush? i am 69 year old male,1995,how do i know if i'm deficient in an important vitamin or mineral?,0.99996984,tooth,vitamin
1846,i've seen advertisements for supplements called vimax and extenze for penis enlargement. are these products safe?,695,is it safe for my boys 2 and 7 safe to be around a 4 year family member that has never been vaccinated? scared<negative_smiley>,0.9999037000000001,penis,family
4446,what are injection sites?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.9995850000000001,injection,weight
383,how is thrush treated?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.9995850000000001,thrush,weight
4518,how is hepatitis diagnosed?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.9995850000000001,hepatitis,weight
3746,is cipro penicillin based,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.9995850000000001,penicillin,weight
4058,what is orthostatic hypotension?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.9995850000000001,low blood pressure,weight
5157,how is epilepsy treated?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.9995850000000001,epilepsy,weight
3056,what is coxsackie virus?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,0.9995850000000001,virus,weight
5342,can you get a uti from someone else's bacteria in their home? . my mom has and always has uti's. now i have one. i have been using and cleaning her toilet. is it possible that i got the bacteria from that?,4839,what would cause nightly chills and fever and then during the day the symptoms go away and return at night?,0.99915195,bacterium,fever
2365,small bump near entrance of vagina no discharge or anything hurts when wiped over not sexually active. what is it? . today when using the restroom i noticed a small bump near the entrance of my vagina it hurt when i wiped and it's pretty uncomfortable in ,6059,i had diabetes during pregancy 4 years back. when my baby was born the sugar levels were normal,0.998906,vagina,diabetes
1753,why am i gaining weight and have not changed my diet. i have two children and never even had problems losing weight after having them. i have gained 20 lbs in 4 months and dont no why. .,2418,i have had two children and am left with a wrinkly belly. i am only 23. are thermage or microdermabrasion effective?,0.9982445,diet,stomach
5686,what is atherosclerosis?,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",0.9794279,atherosclerosis,anxiety
5330,what are bedbugs?,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",0.9794279,bedbug,anxiety
3659,what is prostatitis?,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",0.9794279,prostatitis,anxiety
