id_1,Question,id_2,Related_Question,Similarity,Tag_1,Tag_2
3016,what are advantages and disadvantages of burning wet firewood?,442,is having dental work done at a dental college a good alternative if you donÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯t have good dental coverage?,[[1.]],burn,dental
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,442,is having dental work done at a dental college a good alternative if you donÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯t have good dental coverage?,[[1.]],family,dental
3573,what can i do to treat lead poisoning at home?,2637,what is the name of the barium study of the stomach,[[1.]],poisoning,stomach
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,7045,if the stones are moving then they are probably small in size and will et removed out of body with the flow or urine. so drink plenty of water. stones larger than 8-9 mm will have to be to be broken by ultrasonic sound waves by a procedure known as lithot,[[1.]],nose,kidney stone
1287,can taking two year old cough medician hurt you,2637,what is the name of the barium study of the stomach,[[1.]],cough,stomach
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,947,can sharing a hair brush or comb transfer eczema from one person to another?,[[1.]],nose,hair
2623,can an mri tell if you had a stroke?,2637,what is the name of the barium study of the stomach,[[1.]],stroke,stomach
4808,my 2 yr old has had a fever on and off the last 2 weeks why does it keep coming back? . he had a fever 2-3 days then it went away and about a week and a half later it came back and hes had it off and on for 3 days now. i have been giving him medicine and ,3215,what is the significance of the amount of body area burned?,[[1.]],fever,burn
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1413,5 week old baby hasn't had poopy daiper in almost 3 days should i take her to the docotors?,[[1.]],nose,baby
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,3207,how do you treat a burn from a heater?,[[1.]],nose,burn
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1489,can you have a baby with someone and the baby look like someone else?,[[1.]],nose,baby
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,2322,i take furosemide 20 mg and escitalopram 20 mg and warfarin 10 mg a day can this cause severe nose bleedings a day,[[1.]],nose,nose
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1512,can a baby be removed from the tubes and live,[[1.]],nose,baby
1287,can taking two year old cough medician hurt you,442,is having dental work done at a dental college a good alternative if you donÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯t have good dental coverage?,[[1.]],cough,dental
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1540,can you give a 2 mo. old baby a little water. can you add a little sugar to make it more tasty? any reason not to? .,[[1.]],nose,baby
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1829,my 4-month-old has started rolling from back to tummy. is that a worry when she sleeps?,[[1.]],nose,stomach
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,442,is having dental work done at a dental college a good alternative if you donÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯t have good dental coverage?,[[1.]],nose,dental
2057,what could be causing constant dull pain in my right temple?,460,what time of day should vitamin d be taken?,[[0.9999]],pain,vitamin d
2057,what could be causing constant dull pain in my right temple?,618,what time of day should vitamin d be given?,[[0.9999]],pain,vitamin d
2623,can an mri tell if you had a stroke?,3014,a 40 yr old female and just found out i was born wi/ the virus i've had no problems. im floored is this possible?,[[0.99999]],stroke,virus
2623,can an mri tell if you had a stroke?,986,my daughter has a horrible cough. she is 5 years old. what can i give her?,[[0.99999]],stroke,cough
2623,can an mri tell if you had a stroke?,2352,how soon i see if hormon therapy change me from male to female,[[0.99999]],stroke,vision
2623,can an mri tell if you had a stroke?,1533,i suddenly have a constant buzzing noise in my left ear?,[[0.99999]],stroke,ears
4474,is high blood pressure a side effect of prilosec?,615,the upper teeth of my 3 year old are pushing out due to the constant use of a pacefier. how will we correct that?,[[0.99999]],high blood pressure,tooth
4474,is high blood pressure a side effect of prilosec?,1292,my g/f has a cough for 3 weeks now and she has been on puffers and not getting better what should we do?,[[0.99999]],high blood pressure,cough
4474,is high blood pressure a side effect of prilosec?,2278,"i took. 25mg of xanax fri morning 1st time ever. will this be out of my urine for a test wed morning? . i am a male 30yrs old 5'6"" avg build and drink plenty of water.",[[0.99999]],high blood pressure,drinking
1287,can taking two year old cough medician hurt you,2421,i'm 51 years old and notice that my skin has changed. it looks like reptile skin and the color is uneven. what do i do?,[[0.99999]],cough,skin
4474,is high blood pressure a side effect of prilosec?,1488,i want to get a checkup for the first time i haven't seen a doctor since i was born. i am a 23 year old college student who is in good health. i've dealt with any health problems that i have had using remedies my parents have taught me or that i have read,[[0.99999]],high blood pressure,cancer
2623,can an mri tell if you had a stroke?,425,how do i know if my child has bottle rot in his mouth and how can it be prevented?,[[0.99999]],stroke,mouth
2623,can an mri tell if you had a stroke?,1636,my eyes give a yellow discharge day and night. what can i do?,[[0.99999]],stroke,eyes
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,10637,yes. she needs aggressive counselling from doctor and equal support and cooperation from ur family,[[0.9999999]],nose,depression
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1478,is coughing a side effect from celocin pediatric? . my 2 year old was given cleocin pediatric 75mg form her dentist and after taken it she now has a bad cough and i was wanting to know if this could be a side effect form it. i don't know if i should keep ,[[0.9999999]],nose,cough
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,158,my estimated gfr is 109 and hemoglobin a1c is 5. 8 what should i do? i'm guessing watch my sugar intake. . i'm 47 and not in any way over weight and currently being tested for an auto-immune disease.,[[0.9999999]],nose,weight
1700,could i have caught somthing from my ex? . i had sex with my ex for the first time in 4 months and a few days later i started having discharge (white or clear) and a sore spot and somtimes when i wipe down there that spot bleeds a little do you think i ca,4442,what are the ingredients in emend for injection?,[[0.9999999]],sexual intercourse,injection
3016,what are advantages and disadvantages of burning wet firewood?,725,in 1977 i had a pilonadil cyst removed. now i'm in a wheelchair and it has comeback. do i need surgery again?,[[0.9999999]],burn,surgery
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,6203,my mother suffered a hemorrhagic stroke and she is in a coma. can she recover?,[[0.9999999]],nose,stroke
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1593,do babies fart in the womb?,[[0.9999999]],nose,baby
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,6197,my friend is suffering from neuropathic pain after a thalamic stroke. please help.,[[0.9999999]],nose,stroke
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,4442,what are the ingredients in emend for injection?,[[0.9999999]],nose,injection
4808,my 2 yr old has had a fever on and off the last 2 weeks why does it keep coming back? . he had a fever 2-3 days then it went away and about a week and a half later it came back and hes had it off and on for 3 days now. i have been giving him medicine and ,5515,can the bacterial vaginosis transmitted in the pool?,[[0.9999999]],fever,bacterial vaginosis
4474,is high blood pressure a side effect of prilosec?,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,[[0.9999999]],high blood pressure,smoking
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1484,do women in 50 need sex and think about it as much as they are in their 20 to 40?,[[0.9999999]],nose,sexual intercourse
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1250,grandson with downs age 13 likes to put batteries in his mouth. why and what do i need to do about?,[[0.9999999]],nose,mouth
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1078,what is does a bloody discharge from breast indicate?,[[0.9999999]],nose,breast
1287,can taking two year old cough medician hurt you,695,is it safe for my boys 2 and 7 safe to be around a 4 year family member that has never been vaccinated? scared<negative_smiley>,[[0.9999999]],cough,family
4808,my 2 yr old has had a fever on and off the last 2 weeks why does it keep coming back? . he had a fever 2-3 days then it went away and about a week and a half later it came back and hes had it off and on for 3 days now. i have been giving him medicine and ,5516,can the bacterial vaginosis transmitted in the pool?,[[0.9999999]],fever,bacterial vaginosis
2623,can an mri tell if you had a stroke?,695,is it safe for my boys 2 and 7 safe to be around a 4 year family member that has never been vaccinated? scared<negative_smiley>,[[0.9999999]],stroke,family
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,444,how long should a parent brush or help brush a child's teeth?,[[0.9999999]],family,tooth
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,5337,what are bed bugs? what do bed bugs look like?,[[0.9999999]],nose,bedbug
1287,can taking two year old cough medician hurt you,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,[[0.9999999]],cough,smoking
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,2658,how do i care for my mouth guard?,[[0.9999999]],nose,mouth
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,5515,can the bacterial vaginosis transmitted in the pool?,[[0.9999999]],nose,bacterial vaginosis
1287,can taking two year old cough medician hurt you,725,in 1977 i had a pilonadil cyst removed. now i'm in a wheelchair and it has comeback. do i need surgery again?,[[0.9999999]],cough,surgery
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,5516,can the bacterial vaginosis transmitted in the pool?,[[0.9999999]],nose,bacterial vaginosis
4808,my 2 yr old has had a fever on and off the last 2 weeks why does it keep coming back? . he had a fever 2-3 days then it went away and about a week and a half later it came back and hes had it off and on for 3 days now. i have been giving him medicine and ,3220,what's the difference between the fat-burning mode and the cardio mode on the machines at the gym?,[[0.9999999]],fever,burn
4808,my 2 yr old has had a fever on and off the last 2 weeks why does it keep coming back? . he had a fever 2-3 days then it went away and about a week and a half later it came back and hes had it off and on for 3 days now. i have been giving him medicine and ,3221,what's the difference between the fat-burning mode and the cardio mode on the machines at the gym?,[[0.9999999]],fever,burn
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,2308,7yrs old boy bleeding from nose. it is not havy but 4-5 drops 2-3 times a month. what may be d cause? and remedy?,[[0.9999999]],nose,nose
2623,can an mri tell if you had a stroke?,3312,last time i smoked was three weeks ago and i am not a regular user. if i have a urine test in a week will i pass?,[[0.9999999]],stroke,smoking
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,2589,i am a retired 71 male and i am a us resident since 01/01/11. i do not have insurance. what i should do? . i am in a general good healthy situation. no children to support.,[[0.9999999]],family,insurance
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,435,my daughter's new adult teeth are all coming in yellow. will they always remain this color? is it from supplements?,[[0.9999999]],nose,tooth
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,695,is it safe for my boys 2 and 7 safe to be around a 4 year family member that has never been vaccinated? scared<negative_smiley>,[[0.9999999]],nose,family
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,2244,is it ok to break your blood pressure tablet in half later if your blood pressure is still high. i take blood pressure meds and sometimes it still goes up. not for long. i was curious can you break your tablet in half and take it if it has been a while si,[[0.9999999]],nose,blood pressure
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,6226,how to prevent headache in myopia?,[[0.9999999]],nose,headache
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,4483,what are the statistics on high blood pressure in men?,[[0.9999999]],nose,high blood pressure
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,6125,i have chronic allergies which become worse in winter. please suggest ayurvedic medicine.,[[0.99999976]],nose,allergy
2623,can an mri tell if you had a stroke?,1202,what is the difference between family practice and general practice?,[[0.99999976]],stroke,family
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,5778,anxiety wakes me up and taking xanax didn't help. how can i deal with this?,[[0.99999976]],nose,anxiety
1173,does saw palmento help with breast enhancement?,1856,my father takes 160 mg of diovan and 100 mg of metoprolol daily for his blood pressure. it that too much?,[[0.99999976]],breast,blood pressure
852,what natural remedies and vitamins help eczema,438,i haven't seen a dentist in a long time. i bleed from my gums every time i brush my teeth. is this a problem?,[[0.99999976]],vitamin,tooth
1173,does saw palmento help with breast enhancement?,438,i haven't seen a dentist in a long time. i bleed from my gums every time i brush my teeth. is this a problem?,[[0.99999976]],breast,tooth
1612,how young can a child be to perform an ear irrigation?,2637,what is the name of the barium study of the stomach,[[0.99999976]],ears,stomach
1287,can taking two year old cough medician hurt you,3215,what is the significance of the amount of body area burned?,[[0.99999976]],cough,burn
1287,can taking two year old cough medician hurt you,1202,what is the difference between family practice and general practice?,[[0.99999976]],cough,family
1612,how young can a child be to perform an ear irrigation?,2293,i just started working out and while doing abs i have an extremely bad pain in the lower right section is this bad?,[[0.99999976]],ears,pain
3016,what are advantages and disadvantages of burning wet firewood?,2014,why does a faster surgery produce a better outcome?,[[0.99999976]],burn,surgery
3016,what are advantages and disadvantages of burning wet firewood?,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,[[0.99999976]],burn,stroke
1287,can taking two year old cough medician hurt you,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,[[0.99999976]],cough,stroke
1287,can taking two year old cough medician hurt you,2014,why does a faster surgery produce a better outcome?,[[0.99999976]],cough,surgery
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,2239,iÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯m a 50-year-old male. recently i have noticed little bumps and white patches growing on my nose. what are they?,[[0.99999976]],nose,nose
235,can i take too much vitamin d?,2321,my grandma has had a cough for a few weeks should i have her see a doctor? . it started as a dry cough but now it sounds like shes coughing up something. she went to the dr a couple weeks ago and got cough syrup but it didnt help.,[[0.99999976]],vitamin d,cough
4061,what is the treatment for orthostatic hypotension?,1604,why am i hearing my heartbeat in my right ear? . just recently i have started hearing my heartbeat in my right ear. this came on suddenly. i am a 66 year old female with no particular health issues. what could be the cause of this? anything to worry about,[[0.99999976]],low blood pressure,ears
3016,what are advantages and disadvantages of burning wet firewood?,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",[[0.99999976]],burn,anxiety
1173,does saw palmento help with breast enhancement?,1667,is it ok to have sex while i have a uti? . i was dignosed today with a uti is ok to still have sex? will it make it worse or more uncomfortable?,[[0.99999976]],breast,sexual intercourse
4061,what is the treatment for orthostatic hypotension?,438,i haven't seen a dentist in a long time. i bleed from my gums every time i brush my teeth. is this a problem?,[[0.99999976]],low blood pressure,tooth
1612,how young can a child be to perform an ear irrigation?,1504,"is drinking distilled water good or bad for you? . is buying and drinking distilled water ok? . . some say is ""sucks"" the nurtrients out of your body. . others say it is pure water so it is good for your body. . which is it? . . tsg",[[0.99999976]],ears,drinking
235,can i take too much vitamin d?,1856,my father takes 160 mg of diovan and 100 mg of metoprolol daily for his blood pressure. it that too much?,[[0.99999976]],vitamin d,blood pressure
5649,what are some tips for getting pregnant faster?,444,how long should a parent brush or help brush a child's teeth?,[[0.99999976]],pregnancy,tooth
1173,does saw palmento help with breast enhancement?,1310,can you live without a heart? . i have a science school project that is all about the heart! can you fill me in?,[[0.99999976]],breast,heart
1173,does saw palmento help with breast enhancement?,1604,why am i hearing my heartbeat in my right ear? . just recently i have started hearing my heartbeat in my right ear. this came on suddenly. i am a 66 year old female with no particular health issues. what could be the cause of this? anything to worry about,[[0.99999976]],breast,ears
1173,does saw palmento help with breast enhancement?,1517,my ear feels like i'm underwater what should i do? . doctor said didn't have sign of infection and it feels clogged and can't hear that good,[[0.99999976]],breast,ears
1173,does saw palmento help with breast enhancement?,2321,my grandma has had a cough for a few weeks should i have her see a doctor? . it started as a dry cough but now it sounds like shes coughing up something. she went to the dr a couple weeks ago and got cough syrup but it didnt help.,[[0.99999976]],breast,cough
4061,what is the treatment for orthostatic hypotension?,1310,can you live without a heart? . i have a science school project that is all about the heart! can you fill me in?,[[0.99999976]],low blood pressure,heart
599,when someone can't work due to sickness are they given an order or form? . so a member of my family claims that they can't work due to medical reasons. whenever asked every couple of weeks or months there's a new or different reason. if a doctor really or,2637,what is the name of the barium study of the stomach,[[0.99999976]],family,stomach
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,3509,are cigar and pipe smoking as risky as smoking cigarettes?,[[0.99999976]],nose,smoking
2623,can an mri tell if you had a stroke?,3215,what is the significance of the amount of body area burned?,[[0.99999976]],stroke,burn
4061,what is the treatment for orthostatic hypotension?,1856,my father takes 160 mg of diovan and 100 mg of metoprolol daily for his blood pressure. it that too much?,[[0.99999976]],low blood pressure,blood pressure
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,445,i have gold crowns in the back of my mouth on both sides. they look ugly. how can i change that and what will it cost?,[[0.99999976]],nose,mouth
1612,how young can a child be to perform an ear irrigation?,3015,i had viral phrayngitis about 2 weeks ago. and i think its back what should i do? is this going to keep happening?,[[0.99999976]],ears,virus
2255,can the als challange cause an undiagnosed heart condition to appear?,1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,[[0.99999976]],heart,pain
4808,my 2 yr old has had a fever on and off the last 2 weeks why does it keep coming back? . he had a fever 2-3 days then it went away and about a week and a half later it came back and hes had it off and on for 3 days now. i have been giving him medicine and ,1202,what is the difference between family practice and general practice?,[[0.99999976]],fever,family
2057,what could be causing constant dull pain in my right temple?,2293,i just started working out and while doing abs i have an extremely bad pain in the lower right section is this bad?,[[0.99999976]],pain,pain
2057,what could be causing constant dull pain in my right temple?,1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,[[0.99999976]],pain,pain
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,438,i haven't seen a dentist in a long time. i bleed from my gums every time i brush my teeth. is this a problem?,[[0.99999976]],nose,tooth
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1955,does a cbc check for multiple problems in the blood or just one? . i had a cbc done and i want to make sure that my doctor was not just checking to see if i was anemic.,[[0.99999976]],nose,vision
811,i had a ct scan it showed i had colitis and a prominent reactive node 9mm on the right side what is a node? . i had a ct scan it showed i had colitis and a prominent reactive node 9mm on the right side what is a node? can this mean cancer? what s the diff,2339,i have pain in my lower right side what can it be it been go on for two day,[[0.99999976]],cancer,pain
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1310,can you live without a heart? . i have a science school project that is all about the heart! can you fill me in?,[[0.99999976]],nose,heart
852,what natural remedies and vitamins help eczema,1310,can you live without a heart? . i have a science school project that is all about the heart! can you fill me in?,[[0.99999976]],vitamin,heart
4474,is high blood pressure a side effect of prilosec?,5779,"how can i help my father understand that i can't ""just stop worrying"" because i have anxiety disorders?",[[0.99999976]],high blood pressure,anxiety
1700,could i have caught somthing from my ex? . i had sex with my ex for the first time in 4 months and a few days later i started having discharge (white or clear) and a sore spot and somtimes when i wipe down there that spot bleeds a little do you think i ca,1822,i've been taking lyrica twice daily for a little more than a month. it hasn't helped my fibromyalgia. does it take time?,[[0.99999976]],sexual intercourse,fibromyalgia
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1415,what would cause a fluttering sound in my ear?,[[0.99999976]],nose,ears
4808,my 2 yr old has had a fever on and off the last 2 weeks why does it keep coming back? . he had a fever 2-3 days then it went away and about a week and a half later it came back and hes had it off and on for 3 days now. i have been giving him medicine and ,3308,what effects does meth have on children when the parents smoke it around them im the grand father,[[0.99999976]],fever,smoking
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,2629,effects of using ofloxacin ear drops 0. 3% in eyes?,[[0.99999976]],nose,eyes
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,1796,i frequenly get blood vesels breaking in my eye causing white area to be bright red what is the cause? . it starts with what looks like a pin hole gets worse and can last over a week.,[[0.99999976]],nose,eyes
852,what natural remedies and vitamins help eczema,1604,why am i hearing my heartbeat in my right ear? . just recently i have started hearing my heartbeat in my right ear. this came on suddenly. i am a 66 year old female with no particular health issues. what could be the cause of this? anything to worry about,[[0.99999976]],vitamin,ears
1335,i've been told by 1 dr. that i have to see an ent what can i expect from an ent visit? . i've been not able to breath out of my nose for almost 8 mo now and i don't have ins right now but i'm getting ins from the state i live in would an ent see me with/o,668,why would a family doctor slap a patient in the face hard several times/ for what reason?,[[0.99999976]],nose,family
