id_1,Question,id_2,Related_Question,Similarity,Tag_1,Tag_2
852,what natural remedies and vitamins help eczema,438,i haven't seen a dentist in a long time. i bleed from my gums every time i brush my teeth. is this a problem?,[[0.99999976]],vitamin,tooth
1612,how young can a child be to perform an ear irrigation?,2637,what is the name of the barium study of the stomach,[[0.99999976]],ears,stomach
235,can i take too much vitamin d?,2321,my grandma has had a cough for a few weeks should i have her see a doctor? . it started as a dry cough but now it sounds like shes coughing up something. she went to the dr a couple weeks ago and got cough syrup but it didnt help.,[[0.99999976]],vitamin d,cough
4061,what is the treatment for orthostatic hypotension?,1604,why am i hearing my heartbeat in my right ear? . just recently i have started hearing my heartbeat in my right ear. this came on suddenly. i am a 66 year old female with no particular health issues. what could be the cause of this? anything to worry about,[[0.99999976]],low blood pressure,ears
5649,what are some tips for getting pregnant faster?,444,how long should a parent brush or help brush a child's teeth?,[[0.99999976]],pregnancy,tooth
2255,can the als challange cause an undiagnosed heart condition to appear?,1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,[[0.99999976]],heart,pain
811,i had a ct scan it showed i had colitis and a prominent reactive node 9mm on the right side what is a node? . i had a ct scan it showed i had colitis and a prominent reactive node 9mm on the right side what is a node? can this mean cancer? what s the diff,2339,i have pain in my lower right side what can it be it been go on for two day,[[0.99999976]],cancer,pain
843,whatÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯s the best diet for great glutes?,444,how long should a parent brush or help brush a child's teeth?,[[0.99999976]],diet,tooth
2447,should i being seeing my dermatologist annually?,1489,can you have a baby with someone and the baby look like someone else?,[[0.99999976]],vision,baby
5506,what are complications of bacterial vaginosis?,1202,what is the difference between family practice and general practice?,[[0.99999964]],bacterial vaginosis,family
3002,is viral exanthems highly contagious in children? . is viral exanthems highly contagious in children?,1517,my ear feels like i'm underwater what should i do? . doctor said didn't have sign of infection and it feels clogged and can't hear that good,[[0.99999964]],virus,ears
1345,can ciprofloxacin oral be used to treat a tooth abces? . 500 mg tablet,2322,i take furosemide 20 mg and escitalopram 20 mg and warfarin 10 mg a day can this cause severe nose bleedings a day,[[0.99999964]],tooth,nose
3516,are any of the consequences of smoking reversible?,1667,is it ok to have sex while i have a uti? . i was dignosed today with a uti is ok to still have sex? will it make it worse or more uncomfortable?,[[0.9999995]],smoking,sexual intercourse
955,what's the difference between- urologist and- gastroenterologist with the most experience with treating kidney stones?,1398,i am on medicaid because of a back disability. i am 56 waiting on surgury almost a year. health is worse cigna wont pay. how do i get medicaid to help me. still waiting for approval from cigna meantime have to take morphine to help with pain. i am worse n,[[0.9999995]],kidney stone,pain
5338,what are the symptoms and signs of bed bug bites?,444,how long should a parent brush or help brush a child's teeth?,[[0.9999994]],bedbug,tooth
2443,what should men do daily for their skin?,158,my estimated gfr is 109 and hemoglobin a1c is 5. 8 what should i do? i'm guessing watch my sugar intake. . i'm 47 and not in any way over weight and currently being tested for an auto-immune disease.,[[0.9999994]],skin,weight
2649,how can stevia help with diabetes?,5314,what are bedbugs and how do you know if you have them?,[[0.9999994]],diabetes,bedbug
3474,how long is a cold contagious?,5314,what are bedbugs and how do you know if you have them?,[[0.9999994]],coldness,bedbug
2369,can you take headache relief (equate brand) medicine with tamiflu?,444,how long should a parent brush or help brush a child's teeth?,[[0.9999994]],headache,tooth
916,can you get hiv from urine?,1707,what causes breasts in an 8 year old. my 8 year old grand daughter has breasts. maybe aaa size. her mom started buying her training bras a couple of years ago now she wears sport bras all the time. is this normal is there a cure or can this be treated?,[[0.9999989]],hiv,breast
1285,do kids need sunglasses? i did not wear them when i was a child and my eyes are fine.,2481,can a laser be used for a brazilian hair removal? how do i inquire if this can be done; it's rather embarrassing to ask.,[[0.9999982]],eyes,hair
1148,my girlfriend has a uti. if i give her oral sex will it be harmful to my mouth?,6468,you will need to go to er for urgent tests.,[[0.9999974]],mouth,stroke
4743,what are the causes of the flu?,6467,the symptoms looks like a medical emergency. consult an emergency room. let them do investigations like mri scan done for a quick diagnosis. other investigation can follow once management is initiated. hope this helps.,[[0.9999968]],flu,stroke
227,is it safe for a 17-year-old to take lodine for her seasonal allergies?,2162,can i get too many vitamins? if so what can happen?,[[0.9999964]],allergy,vitamin
1865,i take atenolol flecainide hydrochlorothiazide prednisone and warfarin. do any of them cause thinning hair?,1504,"is drinking distilled water good or bad for you? . is buying and drinking distilled water ok? . . some say is ""sucks"" the nurtrients out of your body. . others say it is pure water so it is good for your body. . which is it? . . tsg",[[0.99999607]],hair,drinking
422,what are the benefits of dental implants over regular dentures and bridgework?,444,how long should a parent brush or help brush a child's teeth?,[[0.9999943]],dental,tooth
5721,i am feeling some anxeity again and have some citalopram from 3 years ago when i used to take it is it safe to take?,6468,you will need to go to er for urgent tests.,[[0.9999932]],anxiety,stroke
2579,i am a member of aarp but have not received any benefit so far. i am a member of aarp. please let me know can i get quotation of health care insurance rates. i have not received any benefit from aarp membership. in case it has no benefit then i will cance,3509,are cigar and pipe smoking as risky as smoking cigarettes?,[[0.99999297]],insurance,smoking
2387,how many cc of water should a person drink in 1 day,4059,what is postural hypotension (orthostatic hypotension)?,[[0.99999106]],drinking,low blood pressure
10648,i wouldnÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯t worry about it during my vacations. and see my doctor when i get back. as long as vacations arenÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯t too long.,2003,can facial surgery be done at the same time as a chemical peel?,[[0.9999802]],blood pressure,surgery
1409,i have a stomach ache pretty much everyday and wanna know why and/or how to fix it?,2569,"why is the obamacare named ""affordable"" when my insurance went from $375 to almost $900/month?",[[0.9999801]],stomach,insurance
1317,what is the prognosis for severe fibromyalgia? will i ever be able to return to work?,915,stomach ache for a week? . i have had a stomach ache for about a week now once i was done with school it stopped but now this weekend it. got worse i threw up yesterday anc i haven't really eaten much and when i do it's only a little,[[0.9999776]],fibromyalgia,stomach
138,when iÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯m ready to increase the amount of weight iÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â¯m lifting how much more weight should i add?,3041,can hpv lay dormant in your system and for how long? . can the virus lay dormant in your system and not show up for years later! im married and have been with the same partner for the last 4 years and all my paps have come back normal until now. this conc,[[0.99997747]],weight,virus
2190,what can i do to help my baby sleep better at night and keep my marriage strong?,2075,is it true that even if a vitamin bottle says it's expired that it's still ok to take?,[[0.99984396]],baby,vitamin
5478,what is aerobic exercise?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,[[0.999585]],exercise,weight
847,is surgery ever warrented,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,[[0.999585]],surgery,weight
4446,what are injection sites?,1917,i am not able to increase my weight. my weight is about 138 pounds but i don't know how to achieve my goal to increase my weight to 150 pound what can i do?,[[0.999585]],injection,weight
10638,encourage her to do what she likes doing. like listening to music cooking or any other hobby like gardening etcÃƒâ€šÃ‚Â¡Ãƒâ€šÃ‚Â­,3509,are cigar and pipe smoking as risky as smoking cigarettes?,[[0.9995223]],depression,smoking
